controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
naive,2026-01-05 00:00:00,0,0,26.20632,2691.497,81.81974,0,28.67395,1,1,1884.048,1384.048,755.1298,392.0924,1147.222,3,0,0,347.2222,800,0,81.81974,979.3876,0.4896938,0.6296853,500,0,249.9603,0.1586165,628.9184,260.538,56.57725,0,0,0,351.0231,117.1758,233.8473,509.2683,0,954.8871,0,-5.684342e-14,-1.598721e-13,7.81597e-14,81.81974,0,28.67395,300,0,0,231.8641,0
naive,2026-01-05 00:15:00,1,0.25,25.99309,2695.162,87.4529,2.098504,27.38322,1,1,1886.614,1886.138,540.6673,297.5468,838.2141,2,0,0,38.21412,800,0,81.81974,958.7785,0.4793893,0.616706,0.4757993,0,250,0.3171828,1345.47,28.73913,56.80151,5.633156,2.098504,0,349.9717,249.5883,100.3834,547.1351,0,1043.706,0,0,6.306067e-14,4.996004e-15,81.81974,0,27.38322,81.81974,0,0,1.35591,0
naive,2026-01-05 00:30:00,2,0.5,25.79702,2682.445,94.89978,5.649267,24.96052,1,1,1877.711,1877.394,540.0409,297.2707,837.3116,2,0,0,37.31163,800,0,85.68557,937.2062,0.4686031,0.6037288,0.3172331,0,250,0.3172331,1337.353,28.11893,57.00772,10.26346,4.600015,0,346.9323,247.0939,99.8384,544.3646,0,1050.235,0,0,5.695444e-14,4.263256e-14,84.63632,1.049252,24.96052,85.68557,0,0,3.158411,-2.88658e-15
naive,2026-01-05 00:45:00,3,0.75,25.34054,2672.501,56.98444,4.159105,22.98412,1,1,1870.751,1870.433,539.0693,296.8424,835.9116,2,0,0,35.91164,800,0,59.56703,922.1669,0.4610835,0.590145,0.3172331,0,250,0.3172331,1331.364,27.19501,57.48782,0,1.576515,0,342.469,243.7262,98.7428,540.5686,0,1019.183,0,-5.684342e-14,-1.184608e-13,4.263256e-14,56.98444,2.582591,22.98412,90.64006,0,0,4.210891,2.220446e-15
naive,2026-01-05 01:00:00,4,1,25.44325,2634.935,84.27647,4.747329,19.20867,1,1,1844.455,1844.137,538.0994,296.4148,834.5142,2,0,0,34.51421,800,0,83.26594,901.2053,0.4506026,0.580675,0.3172331,0,250,0.3172331,1306.038,26.10841,57.3798,3.987251,1.77061,0,338.3549,239.5854,98.76953,536.0002,0,1017.38,0,1.136868e-13,7.305268e-14,4.263256e-14,80.28922,2.976719,19.20867,83.26594,0,0,6.899738,-8.881784e-16
naive,2026-01-05 01:15:00,5,1.25,25.46082,2643.174,89.42975,1.85405,20.29833,1,1,1850.222,1849.905,536.8291,295.8548,832.6839,2,0,0,32.68392,800,0,82.94072,880.3282,0.4401641,0.5674757,0.3172331,0,250,0.3172331,1313.075,24.71929,57.36133,8.343083,0,0,339.5332,240.9618,98.57144,536.8165,0,1023.493,0,5.684342e-14,-1.925127e-13,4.263256e-14,81.08667,1.85405,20.29833,84.41751,0,0,4.420963,5.77316e-15
naive,2026-01-05 01:30:00,6,1.5,25.28932,2642.369,92.48858,0.1487175,21.65785,1,1,1849.658,1849.341,536.1512,295.5559,831.7071,2,0,0,31.70714,800,0,82.6259,859.5332,0.4297666,0.5543298,0.3172331,0,250,0.3172331,1313.19,24.02404,57.5417,10.0114,0,0,338.2588,240.1514,98.10741,535.7073,0,1023.95,0,-5.684342e-14,-1.232348e-14,4.263256e-14,82.47718,0.1487175,21.65785,85.56189,0,0,2.366196,-6.050715e-15
naive,2026-01-05 01:45:00,7,1.75,25.26617,2616.865,98.52211,2.147832,21.01238,1,1,1831.805,1831.488,535.8404,295.4189,831.2593,2,0,0,31.25932,800,0,86.05521,837.884,0.418942,0.5412354,0.3172331,0,250,0.3172331,1295.648,23.69052,57.56605,14.61473,0,0,334.838,236.8331,98.00492,532.252,0,1024.953,0,5.684342e-14,-2.331468e-14,4.263256e-14,83.90738,2.147832,21.01238,86.57266,0,0,2.678144,1.332268e-15
naive,2026-01-05 02:00:00,8,2,25.1828,2616.874,100.8852,3.922613,19.13349,1,1,1831.812,1831.495,535.5328,295.2833,830.816,2,0,0,30.81604,800,0,88.33482,815.6684,0.4078342,0.5276033,0.3172331,0,250,0.3172331,1295.962,23.37512,57.65373,15.15094,1.322012,0,334.2789,236.4941,97.78478,531.7774,0,1027.11,0,0,-1.515454e-13,4.263256e-14,85.73422,2.600601,19.13349,88.33482,0,0,4.241629,2.664535e-15
naive,2026-01-05 02:15:00,9,2.25,24.9962,2641.189,105.3681,3.878706,14.41397,1,1,1848.832,1848.515,535.0998,295.0924,830.1923,2,0,0,30.19228,800,0,90.16515,792.9987,0.3964994,0.5136145,0.3172331,0,250,0.3172331,1313.415,22.94705,57.84998,17.9504,1.131215,0,33.27898,23.64147,9.637507,318.7339,0,605.3024,0,0,-1.609823e-13,4.263256e-14,87.41766,2.747491,14.41397,90.16515,0,0,8.533087,3.552714e-15
naive,2026-01-05 02:30:00,10,2.5,25.01613,2652.522,90.05308,5.44825,28.42428,1,1,1856.765,1856.448,534.3165,294.7471,829.0636,2,0,0,29.0636,800,0,92.07331,769.8556,0.3849278,0.4993397,0.3172331,0,250,0.3172331,1322.132,22.08459,57.82902,0.8403772,2.587637,6.339696,337.7026,240.4651,97.2375,536.3653,0,1013.586,0,-5.684342e-14,-1.018075e-13,4.263256e-14,89.2127,2.860612,22.08459,92.07331,0,0,0,-6.217249e-15
naive,2026-01-05 02:45:00,11,2.75,24.8735,2664.215,86.70168,1.939005,34.11111,1,1,1864.95,1864.633,534.8453,294.9802,829.8256,2,0,0,29.82558,800,0,88.64069,747.5742,0.3737871,0.4847668,0.3172331,0,250,0.3172331,1329.788,22.69762,57.97903,0,0,11.41349,33.56911,23.93618,9.632926,320.9864,0,576.7463,0,-1.136868e-13,-1.698086e-13,4.263256e-14,86.70168,1.939005,22.69762,92.38495,0,0,0,-2.664535e-15
naive,2026-01-05 03:00:00,12,3,24.73637,2656.418,80.9954,0,25.72381,1,1,1859.493,1859.175,535.7176,295.3648,831.0824,2,0,0,31.08242,800,0,80.9954,727.2077,0.3636038,0.4707365,0.3172331,0,250,0.3172331,1323.458,23.68819,58.12326,0,0,2.035617,33.47087,23.82224,9.648628,319.5552,0,573.7217,0,-5.684342e-14,1.568745e-13,4.263256e-14,80.9954,0,23.68819,92.07293,0,0,0,0
naive,2026-01-05 03:15:00,13,3.25,24.54731,2681.038,81.17909,0,31.31703,1,1,1876.726,1876.409,535.8612,295.4281,831.2892,2,0,0,31.28922,800,0,81.17909,706.7984,0.3533992,0.457912,0.3172331,0,250,0.3172331,1340.548,23.89312,58.3221,0,0,7.423904,33.78107,24.12986,9.651211,320.8956,0,576.1789,0,0,1.352252e-13,4.263256e-14,81.17909,0,23.89312,91.22081,0,0,0,0
naive,2026-01-05 03:30:00,14,3.5,24.52993,2682.807,89.07982,0,20.77564,1,1,1877.965,1877.648,536.3469,295.6422,831.9891,2,0,0,31.98914,800,0,87.93259,684.704,0.342352,0.4450606,0.3172331,0,250,0.3172331,1341.301,24.43204,58.34038,1.147235,0,0,33.80337,24.14341,9.659955,319.7856,0,575.9173,0,0,-2.310374e-13,4.263256e-14,87.93259,0,20.77564,90.50355,0,0,3.656404,0
naive,2026-01-05 03:45:00,15,3.75,24.44795,2703.889,97.95341,0,23.53499,1,1,1892.722,1892.405,536.1238,295.5438,831.6676,2,0,0,31.66757,800,0,88.00907,662.594,0.331297,0.4311481,0.3172331,0,250,0.3172331,1356.281,24.20721,58.4266,9.944337,0,0,34.069,24.41306,9.655938,319.9569,0,591.3378,0,-5.684342e-14,1.948441e-14,4.263256e-14,88.00907,0,23.53499,90.40863,0,0,0.6722256,0
naive,2026-01-05 04:00:00,16,4,24.45858,2751.124,106.3186,0,18.62644,1,1,1925.787,1925.469,536.0853,295.5269,831.6122,2,0,0,31.61218,800,0,88.63059,640.332,0.320166,0.4172257,0.3172331,0,250,0.3172331,1389.384,24.16218,58.41542,17.688,0,0,34.66416,25.00891,9.655246,320.5358,0,605.866,0,-5.684342e-14,1.716405e-13,4.263256e-14,88.63059,0,18.62644,90.88018,0,0,5.535741,0
naive,2026-01-05 04:15:00,17,4.25,24.32723,2699.417,117.9218,0,17.48969,1,1,1889.592,1889.275,535.7875,295.3956,831.183,2,0,0,31.18303,800,0,89.67106,617.8134,0.3089067,0.4032077,0.3172331,0,250,0.3172331,1353.487,23.86693,58.55357,28.25071,0,0,34.01265,24.36277,9.649884,319.7583,0,622.3764,0,1.136868e-13,-3.885781e-16,4.263256e-14,89.67106,0,17.48969,91.78832,0,0,6.377245,0
naive,2026-01-05 04:30:00,18,4.5,24.30161,2691.503,135.9885,2.453527,24.95124,1,1,1884.052,1883.735,535.4636,295.2528,830.7163,2,0,0,30.71633,800,0,93.24018,594.4061,0.2972031,0.3890281,0.3172331,0,250,0.3172331,1348.271,23.51603,58.58052,44.74795,0.4538945,1.435205,33.91294,24.26889,9.644054,319.779,0,651.6281,0,5.684342e-14,7.710499e-14,4.263256e-14,91.24055,1.999632,23.51603,93.24018,0,0,0,5.107026e-15
naive,2026-01-05 04:45:00,19,4.75,24.15255,2697.484,171.7644,0,21.61034,1,1,1888.239,1887.922,535.5326,295.2832,830.8158,2,0,0,30.81579,800,0,93.5957,570.9136,0.2854568,0.3742888,0.3172331,0,250,0.3172331,1352.389,23.62892,58.73728,78.16867,0,0,33.9883,24.34301,9.645297,319.6262,0,708.0139,0,-1.136868e-13,1.819656e-13,4.263256e-14,93.5957,0,21.61034,95.61922,0,0,2.018581,0
