controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 02:45:00,11,2.75,21.00927,2972.715,134.7172,6.875322,15.59696,1,1,2080.9,2080.583,532.2398,293.8316,826.0714,2,0,0,26.07135,800,0,111.4399,630.463,0.3152315,0.4146016,0.3172331,0,250,0.3172331,1548.343,20.64658,62.04322,28.76419,1.388418,0,37.4562,27.87018,9.586026,321.7018,0,625.6181,0,0,-6.561418e-14,4.263256e-14
naive,2026-01-05 03:00:00,12,3,20.83279,2995.439,122.677,10.7626,16.08732,1,1,2096.808,2096.49,531.8673,293.6674,825.5347,2,0,0,25.53473,800,0,113.9526,601.8755,0.3009378,0.3969933,0.3172331,0,250,0.3172331,1564.623,20.25767,62.22883,14.32696,5.159999,0,37.74254,28.16321,9.579322,321.8306,0,607.2688,0,0,2.375877e-14,4.263256e-14
naive,2026-01-05 03:15:00,13,3.25,20.61839,3015.78,149.7991,4.04297,14.39314,1,1,2111.046,2110.728,531.5837,293.5423,825.126,2,0,0,25.12601,800,0,115.4516,572.9179,0.2864589,0.3789922,0.3172331,0,250,0.3172331,1579.145,19.97651,62.45432,40.34694,0,0,37.99882,28.42461,9.574216,321.9669,0,643.2713,0,-5.684342e-14,2.003953e-13,4.263256e-14
naive,2026-01-05 03:30:00,14,3.5,20.36735,3029.9,137.5935,4.695633,20.0059,1,1,2120.93,2120.613,531.2313,293.387,824.6184,2,0,0,24.61836,800,0,118.1938,543.2792,0.2716396,0.360758,0.3172331,0,250,0.3172331,1589.381,19.62234,62.71835,25.25944,0,0.3835636,38.17674,28.60886,9.567874,322.0597,0,617.1338,0,-1.136868e-13,1.965095e-13,4.263256e-14
naive,2026-01-05 03:45:00,15,3.75,20.21761,3025.37,135.1444,1.716545,14.14071,1,1,2117.759,2117.442,531.2539,293.397,824.6509,2,0,0,24.65088,800,0,119.8002,513.2437,0.2566218,0.342095,0.3172331,0,250,0.3172331,1586.188,19.67779,62.87585,21.1264,0,0,38.11966,28.55138,9.568281,321.9483,0,609.6044,0,0,-2.267075e-13,4.263256e-14
naive,2026-01-05 04:00:00,16,4,20.19538,3013.112,154.9879,1.12078,20.44164,1,1,2109.179,2108.861,530.9488,293.2624,824.2112,2,0,0,24.21121,800,0,120.8665,482.9463,0.2414731,0.323182,0.3172331,0,250,0.3172331,1577.913,19.33112,62.89922,39.64946,0,1.110513,37.96522,28.40243,9.562788,321.8491,0,641.3319,0,5.684342e-14,-9.692247e-14,4.263256e-14
naive,2026-01-05 04:15:00,17,4.25,20.09226,3008.839,163.1526,5.612573,13.87022,1,1,2106.187,2105.87,531.0063,293.2878,824.2941,2,0,0,24.29413,800,0,122.9395,452.1354,0.2260677,0.3041042,0.3172331,0,250,0.3172331,1574.863,19.41737,63.00768,45.48192,0.3437611,0,37.91137,28.34754,9.563824,321.6354,0,651.4364,0,5.684342e-14,-4.163336e-15,4.263256e-14
naive,2026-01-05 04:30:00,18,4.5,20.15919,3010.768,193.5964,2.10212,9.710382,1,1,2107.538,2107.221,530.735,293.1682,823.9033,2,0,0,23.90325,800,0,125.4854,420.6928,0.2103464,0.284703,0.3172331,0,250,0.3172331,1576.486,19.09216,62.93729,73.39895,0,0,37.93568,28.37674,9.558941,321.545,0,698.8986,0,0,1.003087e-13,4.263256e-14
naive,2026-01-05 04:45:00,19,4.75,20.08811,3051.443,217.6757,0,11.38201,1,1,2136.01,2135.693,530.3007,292.9767,823.2774,2,0,0,23.27739,800,0,129.1808,388.3314,0.1941657,0.2649041,0.3172331,0,250,0.3172331,1605.392,18.60551,63.01205,93.61516,0,0,38.44818,28.89706,9.551122,321.8738,0,734.3452,0,0,5.628831e-14,4.263256e-14
naive,2026-01-05 05:00:00,20,5,20.06114,3094.926,270.2608,0,12.59543,1,1,2166.448,2166.131,529.9832,292.8367,822.8199,2,0,0,22.8199,800,0,133.6056,354.8689,0.1774344,0.2445266,0.3172331,0,250,0.3172331,1636.147,18.24476,63.04041,141.5194,0,0,38.99606,29.45065,9.545407,322.2874,0,817.7754,0,0,-5.52336e-15,4.263256e-14
