controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
naive,2026-01-05 00:00:00,0,0,23.54316,3038.787,102.9345,0,22.25681,1,1,2127.151,1627.151,755.1298,392.0924,1147.222,3,0,0,347.2222,800,0,102.9345,974.1089,0.4870545,0.6296853,500,0,249.9603,0.1586165,872.0214,267.9357,59.37821,0,0,0,38.28872,15.69639,22.59234,407.7888,0,748.7771,0,-5.684342e-14,1.953993e-13,7.81597e-14,102.9345,0,22.25681,300,0,0,245.6789,0
naive,2026-01-05 00:15:00,1,0.25,23.24923,3042.925,110.0214,3.672383,21.06582,1,1,2130.048,2129.572,534.1634,294.6796,828.843,2,0,0,28.84296,800,0,102.9345,948.222,0.474111,0.6133821,0.4757993,0,250,0.3171828,1595.408,22.32463,59.68735,7.086873,3.672383,0,38.34086,28.71735,9.623505,323.3969,0,598.2053,0,0,1.602052e-13,4.996004e-15,102.9345,0,21.06582,102.9345,0,0,1.258805,0
naive,2026-01-05 00:30:00,2,0.5,22.9735,3028.567,119.39,9.886218,18.99058,1,1,2119.997,2119.679,533.5981,294.4304,828.0285,2,0,0,28.02855,800,0,108.3141,920.9942,0.4604971,0.5970815,0.3172331,0,250,0.3172331,1586.081,21.75609,59.97735,12.91209,8.050027,0,38.15994,28.54946,9.610477,322.9799,0,614.6449,0,5.684342e-14,1.98952e-13,4.263256e-14,106.478,1.836191,18.99058,108.3141,0,0,2.765519,-1.554312e-15
naive,2026-01-05 00:45:00,3,0.75,22.43874,3017.34,71.69011,7.278434,17.27559,1,1,2112.138,2111.821,532.7715,294.066,826.8375,2,0,0,26.83747,800,0,76.20964,901.7968,0.4508984,0.5799365,0.3172331,0,250,0.3172331,1579.049,20.94638,60.53977,0,2.758901,0,38.01848,28.42289,9.595597,322.4889,0,581.6296,0,1.136868e-13,-2.742251e-14,4.263256e-14,71.69011,4.519534,17.27559,115.3015,0,0,3.670789,1.776357e-15
naive,2026-01-05 01:00:00,4,1,22.4649,2974.927,106.0252,8.307827,14.14718,1,1,2082.449,2082.131,531.9503,293.704,825.6543,2,0,0,25.65425,800,0,106.2183,875.1002,0.4375501,0.5678482,0.3172331,0,250,0.3172331,1550.181,20.01752,60.51227,5.016219,3.098568,0,37.48408,27.90326,9.580815,321.6072,0,589.1361,0,0,-4.041212e-14,4.263256e-14,101.009,5.209259,14.14718,106.2183,0,0,5.870342,-2.664535e-15
naive,2026-01-05 01:15:00,5,1.25,22.40795,2984.229,112.5084,3.244587,14.86582,1,1,2088.96,2088.643,530.9009,293.2414,824.1423,2,0,0,24.14231,800,0,105.2568,848.6483,0.4243241,0.5510378,0.3172331,0,250,0.3172331,1557.742,18.84878,60.57216,10.49614,0,0,37.60128,28.03935,9.561927,321.2807,0,592.5236,0,5.684342e-14,-1.886269e-13,4.263256e-14,102.0123,3.244587,14.86582,107.8412,0,0,3.982956,6.661338e-15
naive,2026-01-05 01:30:00,6,1.5,22.16432,2983.32,116.3566,0.2602556,15.80333,1,1,2088.324,2088.007,530.3082,292.98,823.2882,2,0,0,23.28821,800,0,104.0219,822.5092,0.4112546,0.5343814,0.3172331,0,250,0.3172331,1557.698,18.22735,60.8284,12.59499,0,0,37.58983,28.03857,9.551257,321.0186,0,595.3316,0,5.684342e-14,1.059153e-13,4.263256e-14,103.7616,0.2602556,15.80333,109.1599,0,0,2.424018,5.551115e-17
naive,2026-01-05 01:45:00,7,1.75,22.0717,2954.525,123.9472,3.758705,15.16365,1,1,2068.167,2067.85,529.9993,292.8439,822.8431,2,0,0,22.84312,800,0,109.3196,795.0498,0.3975249,0.517922,0.3172331,0,250,0.3172331,1537.851,17.8959,60.92581,18.38628,0,0,37.22701,27.68131,9.545697,320.5252,0,604.2251,0,5.684342e-14,7.449596e-14,4.263256e-14,105.5609,3.758705,15.16365,110.2251,0,0,2.732256,-8.881784e-16
naive,2026-01-05 02:00:00,8,2,21.92185,2954.536,126.92,6.864573,13.55599,1,1,2068.175,2067.858,529.6949,292.7097,822.4045,2,0,0,22.40452,800,0,112.4102,766.8221,0.3834111,0.5006312,0.3172331,0,250,0.3172331,1538.163,17.57915,61.08342,19.06085,2.313521,0,37.22715,27.68693,9.540218,320.3966,0,608.9451,0,5.684342e-14,4.674039e-14,4.263256e-14,107.8592,4.551051,13.55599,112.4102,0,0,4.023158,-5.329071e-15
naive,2026-01-05 02:15:00,9,2.25,21.67202,2981.987,132.5598,6.787736,9.71173,1,1,2087.391,2087.074,529.2968,292.5342,821.8309,2,0,0,21.83094,800,0,114.7852,738.0051,0.3690026,0.4828566,0.3172331,0,250,0.3172331,1557.777,17.17274,61.34617,22.58277,1.979627,0,37.57304,28.03999,9.533052,320.5741,0,614.504,0,5.684342e-14,-1.532663e-13,4.263256e-14,109.9771,4.808109,9.71173,114.7852,0,0,7.461007,0
naive,2026-01-05 02:30:00,10,2.5,21.63224,2994.783,113.2926,9.534437,20.66053,1,1,2096.348,2096.031,528.633,292.2415,820.8745,2,0,0,20.87449,800,0,117.2414,708.5786,0.3542893,0.464711,0.3172331,0,250,0.3172331,1567.398,16.42701,61.38801,1.057249,4.528365,4.233519,37.73426,28.21316,9.521104,321.1758,0,582.9253,0,0,-5.517808e-14,4.263256e-14,112.2353,5.006072,16.42701,117.2414,0,0,0,-6.217249e-15
naive,2026-01-05 02:45:00,11,2.75,21.4337,3007.984,109.0763,3.393258,25.04492,1,1,2105.589,2105.272,528.9751,292.3924,821.3675,2,0,0,21.36747,800,0,112.4696,680.3496,0.3401748,0.4461815,0.3172331,0,250,0.3172331,1576.297,16.8489,61.59683,0,0,8.196024,37.9006,28.37334,9.527262,322.1567,0,575.0169,0,5.684342e-14,-1.308953e-13,4.263256e-14,109.0763,3.393258,16.8489,117.7492,0,0,0,-4.440892e-15
naive,2026-01-05 03:00:00,12,3,21.24468,2999.182,101.8974,0,18.32536,1,1,2099.427,2099.11,529.5818,292.6598,822.2416,2,0,0,22.2416,800,0,101.8974,654.7682,0.3273841,0.4284062,0.3172331,0,250,0.3172331,1569.528,17.57181,61.79563,0,0,0.7535503,37.78969,28.25151,9.538182,321.0388,0,572.5574,0,-5.684342e-14,-3.363976e-14,4.263256e-14,101.8974,0,17.57181,117.3092,0,0,0,0
naive,2026-01-05 03:15:00,13,3.25,21.00797,3026.978,102.1285,0,22.63943,1,1,2118.885,2118.567,529.6332,292.6825,822.3157,2,0,0,22.31572,800,0,102.1285,629.133,0.3145665,0.4122979,0.3172331,0,250,0.3172331,1588.934,17.67263,62.04458,0,0,4.966804,38.13992,28.60081,9.539108,322.1196,0,574.439,0,-5.684342e-14,-1.508238e-13,4.263256e-14,102.1285,0,17.67263,116.1237,0,0,0,0
naive,2026-01-05 03:30:00,14,3.5,20.9474,3028.976,112.0682,0,14.22216,1,1,2120.283,2119.966,529.9478,292.8212,822.769,2,0,0,22.76897,800,0,110.6249,601.3777,0.3006889,0.3961558,0.3172331,0,250,0.3172331,1590.018,18.0426,62.10829,1.443296,0,0,38.16509,28.62032,9.544771,321.4415,0,575.5008,0,0,1.389999e-13,4.263256e-14,110.6249,0,14.22216,115.124,0,0,3.820448,0
naive,2026-01-05 03:45:00,15,3.75,20.82686,3052.778,123.2317,0,16.31175,1,1,2136.945,2136.627,529.7222,292.7217,822.4438,2,0,0,22.44384,800,0,110.7211,573.6028,0.2868014,0.3786787,0.3172331,0,250,0.3172331,1606.905,17.80661,62.23507,12.51062,0,0,38.465,28.92429,9.540709,321.646,0,594.8583,0,-5.684342e-14,-1.69198e-13,4.263256e-14,110.7211,0,16.31175,114.9203,0,0,1.494863,0
naive,2026-01-05 04:00:00,16,4,20.80373,3106.107,133.7557,0,12.35366,1,1,2174.275,2173.958,529.6394,292.6852,822.3247,2,0,0,22.32467,800,0,111.503,545.6367,0.2728184,0.3611893,0.3172331,0,250,0.3172331,1644.319,17.71619,62.25939,22.25265,0,0,39.13695,29.59773,9.53922,322.283,0,612.9099,0,-5.684342e-14,1.900702e-13,4.263256e-14,111.503,0,12.35366,115.4398,0,0,5.362537,0
naive,2026-01-05 04:15:00,17,4.25,20.64356,3047.729,148.3532,0,11.37871,1,1,2133.41,2133.093,529.3604,292.5622,821.9226,2,0,0,21.92261,800,0,112.812,517.3478,0.2586739,0.3435794,0.3172331,0,250,0.3172331,1603.733,17.42522,62.42785,35.54121,0,0,38.40138,28.86719,9.534197,321.4294,0,633.936,0,0,-1.298961e-13,4.263256e-14,112.812,0,11.37871,116.5172,0,0,6.046505,0
