controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
tuned,2026-01-05 00:00:00,0,0,33.4779,3255.844,56.74595,0,55.99831,1,1,2279.091,1779.091,613.0214,186.9786,800,2,200,100,0,0,500,0,1124.843,0.5624213,0.6296853,500,0,249.9603,0.1586165,1166.069,0,0,0,0,55.99831,498.9874,255.3009,243.6865,454.5398,0,909.0797,0,-2.842171e-14,-2.877698e-13,7.81597e-14,56.74595,0,0,0,500,243.254,0,0
tuned,2026-01-05 00:15:00,1,0.25,33.20247,3267.547,47.76979,0,63.75339,1,1,2287.283,2286.807,432.3672,124.3788,556.746,2,56.74595,0,0,0,500,0,1249.666,0.6248328,0.7082969,0.4757993,0,250,0.3171828,1854.44,0,0,0,0,63.75339,497.481,403.3382,94.14278,541.5833,0,1083.167,0,0,4.448664e-13,4.996004e-15,47.76979,0,0,0,500,8.976161,0,2.131628e-14
tuned,2026-01-05 00:30:00,2,0.5,33.03106,3235.011,51.79997,4.110644,33.22831,1,1,2264.508,2264.19,428.8818,123.3761,552.2579,2,52.25787,0,0,0,500,0,1374.469,0.6872344,0.786896,0.3172331,0,250,0.3172331,1835.309,0,0,0,4.110644,33.22831,490.5159,397.547,92.96898,528.1207,0,1063.332,0,2.842171e-14,-2.415845e-13,4.263256e-14,51.79997,0,0,0,500,0.4578964,0,4.263256e-14
tuned,2026-01-05 00:45:00,3,0.75,32.79322,3201.395,56.56748,2.191848,26.90758,1,1,2240.976,2240.659,116.3764,33.62359,150,1,52.10524,1.370215,0,0,96.52455,0,1398.384,0.6991918,0.8654828,0.3172331,0,250,0.3172331,2124.283,0,0,4.462239,0.8216337,26.90758,482.6835,457.5488,25.13462,496.968,0,1003.051,0,0,2.823297e-13,4.263256e-14,52.10524,1.370215,0,0,96.52455,0,0,-1.421085e-14
tuned,2026-01-05 01:00:00,4,1,32.47743,3198.195,51.30221,3.777692,49.74903,1,1,2238.736,2238.419,116.3595,33.64055,150,1,53.2208,1.575623,0,0,95.20358,0,1421.964,0.7109822,0.8805416,0.3172331,0,250,0.3172331,2122.06,0,0,0,2.202069,49.74903,478.6199,453.6755,24.94433,497.9519,0,999.7024,0,-2.131628e-14,-2.666756e-13,4.263256e-14,51.30221,1.575623,0,0,95.20358,1.918585,0,7.105427e-15
tuned,2026-01-05 01:15:00,5,1.25,32.28589,3240.208,55.94951,6.274472,35.9778,1,1,2268.146,2267.828,116.3231,33.67691,150,1,52.83708,2.016037,0,0,95.14688,0,1445.527,0.7227636,0.8953901,0.3172331,0,250,0.3172331,2151.505,0,0,3.112431,4.258435,35.9778,482.7329,457.9081,24.82474,499.2422,0,1011.199,0,0,1.662004e-13,4.263256e-14,52.83708,2.016037,0,0,95.14688,0,0,0
tuned,2026-01-05 01:30:00,6,1.5,32.22374,3190.189,60.9267,6.646545,27.08737,1,1,2233.132,2232.815,116.2645,33.7355,150,1,53.35582,2.725776,0,0,93.9184,0,1468.779,0.7343896,0.9102273,0.3172331,0,250,0.3172331,2116.55,0,0,7.57088,3.920769,27.08737,474.5903,449.8141,24.77622,489.3063,0,998.4357,0,0,-2.778888e-13,4.263256e-14,53.35582,2.725776,0,0,93.9184,0,0,1.421085e-14
tuned,2026-01-05 01:45:00,7,1.75,32.12122,3170.411,53.56366,5.24665,28.18256,1,1,2219.288,2218.97,116.2183,33.78175,150,1,54.43737,3.285886,0,0,92.27674,0,1491.617,0.7458086,0.9248687,0.3172331,0,250,0.3172331,2102.752,0,0,0,1.960764,28.18256,470.5205,445.8133,24.70718,485.5701,0,974.5226,0,-2.131628e-14,-3.228529e-13,4.263256e-14,53.56366,3.285886,0,0,92.27674,0.8737107,0,-7.105427e-15
tuned,2026-01-05 02:00:00,8,2,31.81182,3137.399,59.27388,1.537075,26.9443,1,1,2196.179,2195.862,116.198,33.80198,150,1,54.32816,3.530982,0,0,92.14086,0,1514.418,0.7572088,0.9392495,0.3172331,0,250,0.3172331,2079.664,0,0,4.945716,0,26.9443,462.2854,437.7595,24.52591,477.2331,0,962.9975,0,-2.131628e-14,-3.144152e-13,4.263256e-14,54.32816,1.537075,0,0,92.14086,1.993906,0,-7.105427e-15
tuned,2026-01-05 02:15:00,9,2.25,31.44127,3126.691,65.01409,3.711207,47.67062,1,1,2188.684,2188.367,116.2163,33.78369,150,1,54.87768,3.309436,0,0,91.81288,0,1537.132,0.7685662,0.9536066,0.3172331,0,250,0.3172331,2072.15,0,0,10.13641,0.4017703,47.67062,456.7885,432.4675,24.32109,476.2002,0,970.5788,0,0,4.353184e-13,4.263256e-14,54.87768,3.309436,0,0,91.81288,0,0,0
