controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
tuned,2026-01-05 00:00:00,0,0,23.54316,3038.787,102.9345,0,22.25681,1,1,2127.151,1627.151,613.0214,186.9786,800,2,200,100,0,0,500,0,1124.843,0.5624213,0.6296853,500,0,249.9603,0.1586165,1014.13,0,0,0,0,22.25681,38.28872,18.25434,20.03438,209.1651,0,418.3302,0,-2.842171e-14,-2.877698e-13,7.81597e-14,102.9345,0,0,0,500,197.0655,0,2.842171e-14
tuned,2026-01-05 00:15:00,1,0.25,23.24923,3042.925,110.0214,3.672383,21.06582,1,1,2130.048,2129.572,468.2371,134.6974,602.9345,2,102.9345,0,0,0,500,0,1249.666,0.6248328,0.7082969,0.4757993,0,250,0.3171828,1661.335,0,0,7.086873,3.672383,21.06582,38.34086,29.90402,8.436832,168.302,0,355.1637,0,-5.684342e-14,4.448664e-13,4.996004e-15,102.9345,0,0,0,500,0,0,0
tuned,2026-01-05 00:30:00,2,0.5,22.9735,3028.567,119.39,9.886218,18.99058,1,1,2119.997,2119.679,472.2633,136.0508,608.3141,2,106.478,1.836191,0,0,500,0,1374.469,0.6872344,0.786896,0.3172331,0,250,0.3172331,1647.416,0,0,12.91209,8.050027,18.99058,38.15994,29.65349,8.50645,169.0227,0,374.205,0,-5.684342e-14,-2.415845e-13,4.263256e-14,106.478,1.836191,0,0,500,0,0,0
tuned,2026-01-05 00:45:00,3,0.75,22.43874,3017.34,71.69011,7.278434,17.27559,1,1,2112.138,2111.821,116.1164,33.8836,150,1,110.782,4.519534,0,0,34.69848,0,1382.927,0.6914635,0.8654828,0.3172331,0,250,0.3172331,1995.704,0,0,0,2.758901,17.27559,38.01848,35.92268,2.095805,72.79424,0,150.3476,0,-7.105427e-15,-2.718936e-13,4.263256e-14,71.69011,4.519534,0,0,34.69848,39.09188,0,0
tuned,2026-01-05 01:00:00,4,1,22.4649,2974.927,106.0252,8.307827,14.14718,1,1,2082.449,2082.131,116.0595,33.94055,150,1,101.009,5.209259,0,0,43.78173,0,1393.655,0.6968274,0.8708089,0.3172331,0,250,0.3172331,1966.072,0,0,5.016219,3.098568,14.14718,37.48408,35.3893,2.09478,71.77793,0,157.5539,0,0,-1.856293e-13,4.263256e-14,101.009,5.209259,0,0,43.78173,0,0,0
tuned,2026-01-05 01:15:00,5,1.25,22.40795,2984.229,112.5084,3.244587,14.86582,1,1,2088.96,2088.643,116.0083,33.99171,150,1,102.0123,5.828972,0,0,42.15877,0,1403.975,0.7019875,0.877564,0.3172331,0,250,0.3172331,1972.635,0,0,10.49614,0,14.86582,37.60128,35.50742,2.093859,72.06879,0,162.2434,0,-1.421085e-14,-1.731948e-14,4.263256e-14,102.0123,3.244587,0,0,42.15877,2.584385,0,-1.332268e-15
tuned,2026-01-05 01:30:00,6,1.5,22.16432,2983.32,116.3566,0.2602556,15.80333,1,1,2088.324,2088.007,116.0439,33.95615,150,1,103.7616,5.398241,0,0,40.84014,0,1413.964,0.706982,0.8840625,0.3172331,0,250,0.3172331,1971.963,0,0,12.59499,0,15.80333,37.58983,35.49533,2.0945,72.1706,0,166.0676,0,-7.105427e-15,-3.713696e-13,4.263256e-14,103.7616,0.2602556,0,0,40.84014,5.137986,0,-3.552714e-15
tuned,2026-01-05 01:45:00,7,1.75,22.0717,2954.525,123.9472,3.758705,15.16365,1,1,2068.167,2067.85,116.1045,33.89555,150,1,105.5609,4.664243,0,0,39.77486,0,1423.685,0.7118426,0.8903525,0.3172331,0,250,0.3172331,1951.746,0,0,18.38628,0,15.16365,37.22701,35.13142,2.09559,71.63146,0,174.9792,0,1.421085e-14,2.118306e-13,4.263256e-14,105.5609,3.758705,0,0,39.77486,0.9055381,0,1.776357e-15
tuned,2026-01-05 02:00:00,8,2,21.92185,2954.536,126.92,6.864573,13.55599,1,1,2068.175,2067.858,116.1138,33.8862,150,1,107.8592,4.551051,0,0,37.58977,0,1432.859,0.7164293,0.8964737,0.3172331,0,250,0.3172331,1951.744,0,0,19.06085,2.313521,13.55599,37.22715,35.13139,2.095759,71.33938,0,179.5496,0,0,2.827738e-13,4.263256e-14,107.8592,4.551051,0,0,37.58977,0,0,-7.105427e-15
tuned,2026-01-05 02:15:00,9,2.25,21.67202,2981.987,132.5598,6.787736,9.71173,1,1,2087.391,2087.074,116.0926,33.90743,150,1,109.9771,4.808109,0,0,35.21484,0,1441.437,0.7207183,0.90225,0.3172331,0,250,0.3172331,1970.981,0,0,22.58277,1.979627,9.71173,37.57304,35.47767,2.095377,71.04067,0,184.4515,0,-7.105427e-15,1.438849e-13,4.263256e-14,109.9771,4.808109,0,0,35.21484,0,0,0
