controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
mpc,2026-01-05 00:00:00,0,0,33.4779,3255.844,56.74595,0,55.99831,1,1,2279.091,1779.091,116.4895,33.51046,150,1,150,0,0,0,0,0,999.8426,0.4999213,0.6296853,500,0,249.9603,0.1586165,1662.601,0,0,0,0,55.99831,498.9874,364.0122,134.9751,409.7831,0,819.5661,0,-1.421085e-14,1.669775e-13,7.81597e-14,56.74595,0,0,150,0,93.25405,0,0
mpc,2026-01-05 00:15:00,1,0.25,33.32645,3232.988,58.61814,6.213082,59.46133,1,1,2263.091,2262.615,0,0,0,0,0,0,0,0,0,64.83122,983.4774,0.4917387,0.6295862,0.4757993,0,250,0.3171828,2262.615,0,0,0,0,59.46133,493.6838,493.58,0.1037936,506.5512,0,1013.102,0,0,-2.011724e-13,4.996004e-15,58.61814,6.213082,0,300,0,0,0,1.776357e-15
mpc,2026-01-05 00:30:00,2,0.5,33.11289,3211.192,58.40728,8.029265,85.3992,1,1,2247.834,2247.517,0,0,0,0,0,0,0,0,0,60.78858,968.1254,0.4840627,0.6192813,0.3172331,0,250,0.3172331,2247.517,0,0,0.7252333,4.922724,85.3992,487.8555,487.7866,0.06885023,506.3211,0,1022.385,0,0,1.902922e-13,4.263256e-14,57.68204,3.106541,0,60.78858,0,0,0,-1.332268e-15
mpc,2026-01-05 00:45:00,3,0.75,32.69077,3233.136,65.72539,2.979407,73.35505,1,1,2263.195,2262.878,0,0,0,0,0,0,0,0,0,60.66145,952.8076,0.4764038,0.6096144,0.3172331,0,250,0.3172331,2262.878,0,0,8.043344,0,73.35505,486.2887,486.2206,0.06816332,501.9822,0,1017.839,0,0,7.960299e-14,4.263256e-14,57.68204,2.979407,0,60.78858,0,0,0,-1.776357e-15
mpc,2026-01-05 01:00:00,4,1,32.56385,3279.278,67.58697,0,60.89136,1,1,2295.494,2295.177,0,0,0,0,0,0,0,0,0,59.87419,937.6891,0.4688446,0.599969,0.3172331,0,250,0.3172331,2295.177,0,0,7.712778,0,60.89136,491.7536,491.6856,0.06795944,504.7301,0,1022.765,0,0,1.523226e-13,4.263256e-14,59.87419,0,0,64.17963,0,0,0,0
mpc,2026-01-05 01:15:00,5,1.25,32.38204,3248.623,66.5161,0.9241232,56.94888,1,1,2274.036,2273.719,0,0,0,0,0,0,0,0,0,60.79831,922.3419,0.461171,0.5904491,0.3172331,0,250,0.3172331,2273.719,0,0,6.641912,0,56.94888,485.0784,485.0107,0.06766952,497.1586,0,1005.774,0,0,2.309264e-13,4.263256e-14,59.87419,0.9241232,0,64.17963,0,0,0,-1.776357e-15
mpc,2026-01-05 01:30:00,6,1.5,32.07912,3263.32,57.38532,0,58.96542,1,1,2284.324,2284.007,0,0,0,0,0,0,0,0,0,57.38532,907.8504,0.4539252,0.5807852,0.3172331,0,250,0.3172331,2284.007,0,0,0,0,58.96542,483.834,483.7668,0.06719194,496.2561,0,992.5121,0,0,-6.994405e-15,4.263256e-14,57.38532,0,0,65.29095,0,0,0,0
mpc,2026-01-05 01:45:00,7,1.75,31.9312,3181.943,53.22336,0,57.92406,1,1,2227.36,2227.043,0,0,0,0,0,0,0,0,0,53.22336,894.4016,0.4472008,0.5716601,0.3172331,0,250,0.3172331,2227.043,0,0,0,0,57.92406,470.1484,470.0814,0.06696116,482.308,0,964.6159,0,0,1.298961e-13,4.263256e-14,53.22336,0,0,65.29095,0,0,0,0
mpc,2026-01-05 02:00:00,8,2,31.76352,3156.18,60.22619,2.225969,52.49967,1,1,2209.326,2209.009,0,0,0,0,0,0,0,0,0,62.45215,878.6478,0.4393239,0.5631916,0.3172331,0,250,0.3172331,2209.009,0,0,0,0,52.49967,464.5332,464.4665,0.06670148,475.5051,0,951.0103,0,0,-2.04281e-14,4.263256e-14,60.22619,2.225969,0,62.7943,0,0,0,2.220446e-15
mpc,2026-01-05 02:15:00,9,2.25,31.59644,3192.006,59.66186,5.604414,40.37968,1,1,2234.404,2234.087,0,0,0,0,0,0,0,0,0,61.93009,863.027,0.4315135,0.5532716,0.3172331,0,250,0.3172331,2234.087,0,0,0,3.33618,40.37968,467.9977,467.9313,0.06644472,476.3888,0,958.5325,0,0,4.851675e-14,4.263256e-14,59.66186,2.268235,0,62.7943,0,0,0,-4.440892e-16
