controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 02:45:00,11,2.75,31.05778,3222.84,60.13181,2.423756,61.5371,1,1,2255.988,2255.671,554.7705,303.7642,858.5347,2,0,0,58.53475,800,0,65.79612,753.0069,0.3765034,0.4845914,0.3172331,0,250,0.3172331,1700.901,41.64968,51.47475,0,0,19.88741,466.7262,351.8878,114.8384,659.7664,0,1261.624,0,-5.684342e-14,6.100676e-14,4.263256e-14
naive,2026-01-05 03:00:00,12,3,30.848,3213.409,56.17423,0,44.41489,1,1,2249.386,2249.069,556.4062,304.4853,860.8916,2,0,0,60.89156,800,0,65.52608,736.5068,0.3682534,0.4741574,0.3172331,0,250,0.3172331,1692.663,43.42883,51.69538,0,0,0.9860543,463.1493,348.5198,114.6295,653.2081,0,1248.259,0,1.136868e-13,1.255107e-13,4.263256e-14
naive,2026-01-05 03:15:00,13,3.25,30.59224,3243.191,56.30163,0,55.24089,1,1,2270.233,2269.916,556.481,304.5183,860.9993,2,0,0,60.99931,800,0,64.80671,720.1892,0.3600946,0.4637675,0.3172331,0,250,0.3172331,1713.435,43.63049,51.96438,0,0,11.61039,464.7495,350.7649,113.9846,657.66,0,1256.86,0,0,2.34035e-13,4.263256e-14
naive,2026-01-05 03:30:00,14,3.5,30.51439,3245.331,61.78117,0,33.82074,1,1,2271.732,2271.414,557.2977,304.8783,862.176,2,0,0,62.17603,800,0,64.1992,704.026,0.352013,0.4534926,0.3172331,0,250,0.3172331,1714.117,44.51088,52.04626,0.7956631,0,0,464.2423,350.2903,113.952,655.1686,0,1253.158,0,0,-1.498801e-13,4.263256e-14
naive,2026-01-05 03:45:00,15,3.75,30.37842,3270.833,67.93543,0,39.02434,1,1,2289.583,2289.266,556.5966,304.5693,861.1659,2,0,0,61.16587,800,0,64.038,687.9057,0.3439528,0.4433149,0.3172331,0,250,0.3172331,1732.67,43.85425,52.18926,6.896879,0,0,466.4648,353.0028,113.462,657.5721,0,1268.328,0,0,-3.108624e-15,4.263256e-14
naive,2026-01-05 04:00:00,16,4,30.34179,3327.972,73.73709,0,28.91315,1,1,2329.581,2329.263,556.2999,304.4385,860.7384,2,0,0,60.73843,800,0,64.28159,671.727,0.3358635,0.4331641,0.3172331,0,250,0.3172331,1772.963,43.56559,52.22778,12.26749,0,0,474.2243,360.9157,113.3085,665.3542,0,1293.114,0,0,2.196576e-13,4.263256e-14
naive,2026-01-05 04:15:00,17,4.25,30.1701,3265.424,81.78445,0,26.36475,1,1,2285.797,2285.479,555.4537,304.0654,859.5191,2,0,0,59.5191,800,0,64.83779,655.4118,0.3277059,0.4229766,0.3172331,0,250,0.3172331,1730.026,42.77276,52.40836,19.59323,0,0,463.5292,350.8262,112.703,654.8917,0,1284.622,0,0,-1.174061e-13,4.263256e-14
naive,2026-01-05 04:30:00,18,4.5,30.11124,3255.851,94.31461,3.066908,41.0298,1,1,2279.095,2278.778,554.5595,303.6712,858.2307,2,0,0,58.23074,800,0,65.77927,638.8638,0.3194319,0.4127032,0.3172331,0,250,0.3172331,1724.219,41.87431,52.47027,31.03487,0.5673681,0,461.5643,349.1902,112.3741,652.8614,0,1301.208,0,-5.684342e-14,1.792455e-13,4.263256e-14
naive,2026-01-05 04:45:00,19,4.75,29.93618,3263.086,119.1269,0,34.10398,1,1,2284.16,2283.843,554.516,303.652,858.168,2,0,0,58.16797,800,0,67.44255,621.9026,0.3109513,0.4022832,0.3172331,0,250,0.3172331,1729.327,41.91064,52.65438,54.21376,0,0,460.793,348.8642,111.9288,652.5162,0,1339.315,0,-5.684342e-14,-9.636736e-14,4.263256e-14
naive,2026-01-05 05:00:00,20,5,30.00504,3251.39,145.2266,0,38.76875,1,1,2275.973,2275.656,554.1337,303.4835,857.6172,2,0,0,57.61724,800,0,70.02677,604.298,0.302149,0.3916029,0.3172331,0,250,0.3172331,1721.522,41.48209,52.58196,77.60281,0,0,459.844,347.8212,112.0228,651.3047,0,1377.32,0,0,3.963496e-14,4.263256e-14
naive,2026-01-05 05:15:00,21,5.25,30.00427,3289.97,180.0579,0.452391,18.94544,1,1,2302.979,2302.662,554.0073,303.4278,857.4351,2,0,0,57.43508,800,0,73.60771,585.8009,0.2929005,0.3805176,0.3172331,0,250,0.3172331,1748.655,41.35129,52.58277,108.7387,0,0,465.2924,353.2971,111.9954,656.7248,0,1441.868,0,5.684342e-14,2.094991e-13,4.263256e-14
naive,2026-01-05 05:30:00,22,5.5,30.03874,3287.087,231.9953,0,29.91668,1,1,2300.961,2300.644,553.0114,302.9887,856.0002,2,0,0,56.00019,800,0,78.46692,566.092,0.283046,0.3688703,0.3172331,0,250,0.3172331,1747.632,40.30278,52.54651,155.7334,0,0,465.2411,353.3612,111.8799,656.35,0,1522.225,0,5.684342e-14,-6.689094e-14,4.263256e-14
naive,2026-01-05 05:45:00,23,5.75,30.10009,3339.65,285.3465,0,40.99673,1,1,2337.755,2337.438,552.5702,302.7942,855.3644,2,0,0,55.36436,800,0,85.14207,544.7174,0.2723587,0.3564598,0.3172331,0,250,0.3172331,1784.868,39.81801,52.48199,202.3137,0,1.178719,473.3266,361.3832,111.9434,664.416,0,1618.781,0,-5.684342e-14,2.125522e-13,4.263256e-14
naive,2026-01-05 06:00:00,24,6,29.99298,3360.438,325.9678,0,67.59799,1,1,2352.307,2351.99,552.6181,302.8154,855.4335,2,0,0,55.43348,800,0,93.48392,521.2606,0.2606303,0.3430005,0.3172331,0,250,0.3172331,1799.372,39.91522,52.59465,234.5052,0,27.68277,475.1393,363.4527,111.6867,671.8596,0,1689.072,0,0,-1.129652e-13,4.263256e-14
naive,2026-01-05 06:15:00,25,6.25,30.13805,3371.085,362.1374,0,66.78711,1,1,2359.76,2359.442,553.6991,303.2919,856.991,2,0,0,56.99096,800,0,102.7833,495.4828,0.2477414,0.3282302,0.3172331,0,250,0.3172331,1805.743,40.97055,52.44207,261.2946,0,25.81656,478.186,365.9192,112.2669,674.4426,0,1740.621,0,0,-9.331425e-14,4.263256e-14
naive,2026-01-05 06:30:00,26,6.5,30.46394,3370.954,381.3714,0.2562911,51.88058,1,1,2359.668,2359.351,554.668,303.719,858.387,2,0,0,58.38699,800,0,112.7584,467.2151,0.2336076,0.3119982,0.3172331,0,250,0.3172331,1804.683,41.82193,52.09932,270.4788,0,10.05865,481.6664,368.3802,113.2862,674.1525,0,1756.269,0,-5.684342e-14,-5.562217e-14,4.263256e-14
naive,2026-01-05 06:45:00,27,6.75,30.32201,3396.374,406.458,1.596057,47.77883,1,1,2377.462,2377.145,555.0314,303.8792,858.9106,2,0,0,58.91063,800,0,122.7166,436.4625,0.2182312,0.2941985,0.3172331,0,250,0.3172331,1822.113,42.26389,52.24859,285.5477,0,5.514932,483.7569,370.7567,113.0002,675.7581,0,1785.306,0,0,-8.210099e-14,4.263256e-14
