controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
tuned,2026-01-05 05:15:00,21,5.25,29.82933,3335.603,193.7783,8.709584,32.68194,1,1,2334.922,2334.605,116.2688,33.73116,150,1,70.44536,2.673121,0,0,76.88152,0,1792.572,0.8962858,1.116829,0.3172331,0,250,0.3172331,2218.336,0,0,123.3329,6.036463,32.68194,469.9192,446.4554,23.46375,486.764,0,1196.69,0,0,-2.571277e-13,4.263256e-14
tuned,2026-01-05 05:30:00,22,5.5,29.87287,3328.258,232.3003,0.2087991,6.800084,1,1,2329.781,2329.464,116.2462,33.75381,150,1,76.0514,2.947506,0,0,71.00109,0,1810.04,0.9050198,1.128756,0.3172331,0,250,0.3172331,2213.217,0,0,156.2488,0,6.800084,469.3369,445.8551,23.48183,480.9788,0,1231.487,0,0,-3.266276e-13,4.263256e-14
tuned,2026-01-05 05:45:00,23,5.75,29.86904,3324.574,272.1565,0,5.126918,1,1,2327.202,2326.885,116.256,33.74398,150,1,82.84483,2.828432,0,0,64.32674,0,1825.836,0.9129182,1.139755,0.3172331,0,250,0.3172331,2210.629,0,0,189.3117,0,5.126918,468.7776,445.2957,23.48181,480.0725,0,1286.708,0,-7.105427e-15,2.178258e-13,4.263256e-14
tuned,2026-01-05 06:00:00,24,6,30.08952,3341.759,320.0838,0,32.61744,1,1,2339.231,2338.914,116.2657,33.73425,150,1,90.73282,2.71058,0,0,56.5566,0,1839.688,0.919844,1.149702,0.3172331,0,250,0.3172331,2222.648,0,0,229.3509,0,32.61744,473.514,449.9149,23.59907,490.2517,0,1376.134,0,0,-9.570122e-14,4.263256e-14
tuned,2026-01-05 06:15:00,25,6.25,29.89348,3327.096,358.1064,0,21.72428,1,1,2328.967,2328.65,116.2747,33.7253,150,1,99.90686,2.602157,0,0,47.49099,0,1851.271,0.9256356,1.158425,0.3172331,0,250,0.3172331,2212.375,0,0,258.1995,0,21.72428,469.3873,445.889,23.4983,483.9927,0,1413.38,0,7.105427e-15,-4.52971e-14,4.263256e-14
tuned,2026-01-05 06:30:00,26,6.5,29.95527,3294.272,397.7494,0,50.80129,1,1,2305.99,2305.673,116.283,33.71704,150,1,109.8376,2.502074,0,0,37.66032,0,1860.395,0.9301974,1.165718,0.3172331,0,250,0.3172331,2189.39,0,0,287.9118,0,50.80129,465.394,441.8618,23.5322,485.8315,0,1468.311,0,-7.105427e-15,3.526068e-13,4.263256e-14
tuned,2026-01-05 06:45:00,27,6.75,29.918,3319.032,430.3723,0,34.22178,1,1,2323.322,2323.005,116.2906,33.70938,150,1,120.501,2.409405,0,0,27.08959,0,1866.874,0.9334372,1.171463,0.3172331,0,250,0.3172331,2206.714,0,0,309.8713,0,34.22178,468.5043,444.99,23.51429,485.6003,0,1505.729,0,-7.105427e-15,-9.503509e-14,4.263256e-14
tuned,2026-01-05 07:00:00,28,7,30.11548,3328.738,442.1403,0,47.08813,1,1,2330.117,2329.799,116.2977,33.70228,150,1,131.5678,2.323355,0,0,16.10881,0,1870.608,0.9353039,1.175543,0.3172331,0,250,0.3172331,2213.502,0,0,310.5724,0,47.08813,471.9418,448.3226,23.61919,491.5621,0,1518.862,0,7.105427e-15,1.159073e-13,4.263256e-14
tuned,2026-01-05 07:15:00,29,7.25,29.951,3358.606,410.0876,0,41.98492,1,1,2351.024,2350.707,116.3043,33.69567,150,1,142.2772,2.243239,0,0,5.479526,0,1871.683,0.9358416,1.177894,0.3172331,0,250,0.3172331,2234.403,0,0,267.8104,0,41.98492,474.4377,450.9034,23.53428,493.0717,0,1448.116,0,-1.421085e-14,3.015366e-13,4.263256e-14
tuned,2026-01-05 07:30:00,30,7.5,30.03663,3380.148,394.2424,3.778364,31.06102,1,1,2366.103,2365.786,118.9297,34.44297,153.3727,1,151.2042,2.168464,0,0,0,0,1871.388,0.9356942,1.178571,0.3172331,0,250,0.3172331,2246.856,0,0,243.0382,1.609899,31.06102,478.3901,454.2801,24.10992,495.0032,0,1412.024,0,-1.421085e-14,3.774758e-13,4.263256e-14
tuned,2026-01-05 07:45:00,31,7.75,30.20966,3411.217,357.2683,1.211574,39.77921,1,1,2387.852,2387.534,125.0543,36.21032,161.2646,1,159.0442,2.220397,0,0,0,0,1871.094,0.9355469,1.178386,0.3172331,0,250,0.3172331,2262.48,0,0,198.2241,0,39.77921,484.6523,459.2062,25.44613,503.4903,0,1348.917,0,7.105427e-15,1.505462e-13,4.263256e-14
tuned,2026-01-05 08:00:00,32,8,30.17614,3397.909,323.7826,271.5558,39.11652,1,1,2378.536,2378.219,129.843,37.58455,167.4276,1,165.2387,2.188871,0,0,0,0,1870.799,0.9353997,1.1782,0.3172331,0,250,0.3172331,2248.376,0,0,158.5439,269.367,39.11652,482.4006,456.0022,26.39833,501.5202,0,1741.187,0,-2.131628e-14,6.084022e-14,4.263256e-14
tuned,2026-01-05 08:15:00,33,8.25,30.48003,3427.676,280.6224,269.3832,58.00998,1,1,2399.373,2399.056,139.2392,41.15534,180.3946,1,170.0431,10.35151,0,0,0,0,1870.505,0.9352524,1.178015,0.3172331,0,250,0.3172331,2259.817,0,0,110.5793,259.0317,58.00998,489.9483,461.4511,28.49721,514.452,0,1666.483,0,-1.421085e-14,5.77316e-14,4.263256e-14
tuned,2026-01-05 08:30:00,34,8.5,30.68988,3423.23,234.1388,267.9924,68.61192,1,1,2396.261,2395.944,147.0525,44.21293,191.2655,1,173.2954,17.97008,0,0,0,0,1870.21,0.9351052,1.177829,0.3172331,0,250,0.3172331,2248.891,0,0,60.84343,250.0223,68.61192,491.6302,461.395,30.2352,519.6847,0,1575.613,0,-2.131628e-14,9.170442e-14,4.263256e-14
tuned,2026-01-05 08:45:00,35,8.75,31.01904,3456.51,183.421,271.8298,89.71234,1,1,2419.557,2419.24,153.3604,46.78695,200.1473,1,175.0338,25.11358,0,0,0,0,1869.916,0.934958,1.177644,0.3172331,0,250,0.3172331,2265.879,0,0,8.387256,246.7162,89.71234,500.1249,468.3596,31.76532,533.6902,0,1507.434,0,7.105427e-15,1.141309e-13,4.263256e-14
tuned,2026-01-05 09:00:00,36,9,31.35123,3466.728,151.8239,268.5877,103.3239,1,1,2426.71,2426.393,158.2977,48.93585,207.2336,1,175.2668,31.96681,0,0,0,0,1869.622,0.9348108,1.177459,0.3172331,0,250,0.3172331,2268.095,0,0,0,236.6209,103.3239,505.4208,472.3854,33.03539,542.841,0,1493.853,0,-2.131628e-14,7.682743e-14,4.263256e-14
tuned,2026-01-05 09:15:00,37,9.25,31.43982,3533.827,120.3297,273.2491,112.4531,1,1,2473.679,2473.362,162.2441,50.75099,212.9951,1,174.6332,38.36197,0,0,0,0,1869.327,0.9346636,1.177273,0.3172331,0,250,0.3172331,2311.118,0,0,0,234.8871,112.4531,516.251,482.3249,33.92618,556.5446,0,1518.269,0,-1.421085e-14,-6.77236e-14,4.263256e-14
tuned,2026-01-05 09:30:00,38,9.5,31.56345,3524.631,90.43821,275.4408,107.2455,1,1,2467.242,2466.925,165.4243,52.32298,217.7473,1,173.2041,44.54321,0,0,0,0,1869.033,0.9345165,1.177088,0.3172331,0,250,0.3172331,2301.5,0,0,0,230.8976,107.2455,516.3733,481.6849,34.68834,556.4535,0,1511.205,0,0,-3.663736e-13,4.263256e-14
tuned,2026-01-05 09:45:00,39,9.75,31.77441,3485.252,85.82876,276.6495,99.21224,1,1,2439.676,2439.359,167.8852,53.66033,221.5456,1,171.0819,50.46366,0,0,0,0,1868.739,0.9343694,1.176903,0.3172331,0,250,0.3172331,2271.474,0,0,0,226.1859,99.21224,513.096,477.7208,35.37519,552.2468,0,1494.664,0,-2.131628e-14,4.485301e-14,4.263256e-14
tuned,2026-01-05 10:00:00,40,10,32.11692,3519.771,78.51711,280.4092,129.9639,1,1,2463.84,2463.523,170.1546,54.9143,225.0689,1,168.9506,56.1183,0,0,0,0,1868.445,0.9342223,1.176717,0.3172331,0,250,0.3172331,2293.368,0,0,0,224.2909,129.9639,522.3166,486.1777,36.13881,568.6435,0,1524.189,0,1.421085e-14,2.111644e-13,4.263256e-14
tuned,2026-01-05 10:15:00,41,10.25,32.4778,3535.725,55.90546,281.8529,171.8916,1,1,2475.007,2474.69,172.2384,56.09533,228.3337,1,166.7449,61.58881,0,0,0,0,1868.15,0.9340752,1.176532,0.3172331,0,250,0.3172331,2302.452,0,0,0,220.2641,171.8916,529.137,492.246,36.89102,585.0904,0,1550.136,0,1.421085e-14,8.770762e-14,4.263256e-14
tuned,2026-01-05 10:30:00,42,10.5,32.63957,3539.935,53.12743,279.1406,197.2287,1,1,2477.954,2477.637,173.8287,57.11036,230.9391,1,164.1059,66.83319,0,0,0,0,1867.856,0.9339282,1.176347,0.3172331,0,250,0.3172331,2303.808,0,0,0,212.3074,197.2287,531.7901,494.4169,37.3732,593.8543,0,1553.939,0,0,-3.690381e-13,4.263256e-14
tuned,2026-01-05 10:45:00,43,10.75,32.82043,3576.094,55.51568,283.4852,211.6869,1,1,2503.266,2502.949,175.2511,58.04444,233.2955,1,161.525,71.77058,0,0,0,0,1867.562,0.9337812,1.176162,0.3172331,0,250,0.3172331,2327.698,0,0,0,211.7146,211.6869,539.5257,501.6857,37.84002,605.3547,0,1575.917,0,0,-2.926548e-13,4.263256e-14
tuned,2026-01-05 11:00:00,44,11,32.98096,3645.251,44.96555,285.2325,231.849,0,0,2551.676,2551.358,0,0,0,0,0,0,0,0,0,235.6979,1808.344,0.9041719,1.175977,0.3172331,0,250,0.3172331,2551.358,0,0,0,208.6502,231.849,552.0604,551.9918,0.06863405,0,602.1528,3671.762,0,0,-2.93765e-13,4.263256e-14
tuned,2026-01-05 11:15:00,45,11.25,33.17295,3656.311,43.75393,292.6315,249.6054,0,0,2559.417,2559.1,0,0,0,0,0,0,0,0,0,237.7979,1748.61,0.8743049,1.138688,0.3172331,0,250,0.3172331,2559.1,0,0,0,211.4125,249.6054,556.2771,556.2082,0.06894909,0,610.4587,3722.21,0,0,-4.327649e-13,4.263256e-14
tuned,2026-01-05 11:30:00,46,11.5,33.41212,3653.661,46.90131,296.8918,265.9102,0,0,2557.562,2557.245,0,0,0,0,0,0,0,0,0,239.9411,1688.349,0.8441746,1.101074,0.3172331,0,250,0.3172331,2557.245,0,0,0,211.0769,265.9102,559.0707,559.0013,0.06934561,0,617.128,3758.312,0,0,-3.148592e-13,4.263256e-14
tuned,2026-01-05 11:45:00,47,11.75,33.66541,3708.712,47.05679,295.8757,280.6997,0,0,2596.099,2595.781,0,0,0,0,0,0,0,0,0,242.1508,1627.546,0.8137728,1.063129,0.3172331,0,250,0.3172331,2595.781,0,0,0,205.5698,280.6997,570.9721,570.9023,0.06977055,0,632.6379,3834.116,0,0,5.107026e-15,4.263256e-14
tuned,2026-01-05 12:00:00,48,12,34.2024,3746.973,62.80594,298.6622,308.5675,0,0,2622.881,2622.564,0,0,0,0,0,0,0,0,0,244.2504,1566.227,0.7831134,1.024842,0.3172331,0,250,0.3172331,2622.564,0,0,0,204.0736,308.5675,584.4553,584.3846,0.07068889,0,653.1425,3944.311,0,0,3.270717e-13,4.263256e-14
tuned,2026-01-05 12:15:00,49,12.25,34.39962,3750.127,63.66591,299.5407,327.6555,0,0,2625.089,2624.772,0,0,0,0,0,0,0,0,0,246.6426,1504.32,0.7521598,0.9862301,0.3172331,0,250,0.3172331,2624.772,0,0,0,200.7874,327.6555,587.7887,587.7177,0.07103227,0,661.0836,3982.318,0,0,1.313394e-13,4.263256e-14
tuned,2026-01-05 12:30:00,50,12.5,34.62271,3739.101,55.7032,301.9786,346.8659,0,0,2617.371,2617.054,0,0,0,0,0,0,0,0,0,248.9739,1441.839,0.7209197,0.947248,0.3172331,0,250,0.3172331,2617.054,0,0,0,199.2095,346.8659,589.2986,589.2272,0.07142474,0,667.3237,4013.917,0,0,-1.54099e-13,4.263256e-14
tuned,2026-01-05 12:45:00,51,12.75,34.939,3763.642,45.52239,309.5564,360.1327,0,0,2634.55,2634.232,0,0,0,0,0,0,0,0,0,251.1054,1378.836,0.689418,0.9079051,0.3172331,0,250,0.3172331,2634.232,0,0,0,202.8812,360.1327,597.8495,597.7775,0.07198864,0,679.5012,4087.227,0,0,4.565237e-13,4.263256e-14
tuned,2026-01-05 13:00:00,52,13,35.06527,3746.89,49.9335,299.3294,374.401,0,0,2622.823,2622.506,0,0,0,0,0,0,0,0,0,253.1049,1315.343,0.6576714,0.8682329,0.3172331,0,250,0.3172331,2622.506,0,0,0,188.7526,374.401,597.0704,596.9982,0.07221628,0,682.2284,4077.855,0,0,1.44218e-13,4.263256e-14
tuned,2026-01-05 13:15:00,53,13.25,35.26276,3735.05,58.06756,297.9132,397.7796,0,0,2614.535,2614.218,0,0,0,0,0,0,0,0,0,254.9192,1251.406,0.625703,0.8282521,0.3172331,0,250,0.3172331,2614.218,0,0,0,183.7751,397.7796,598.1416,598.069,0.07257517,0,689.0713,4106.904,0,0,-5.939693e-14,4.263256e-14
tuned,2026-01-05 13:30:00,54,13.5,35.50293,3720.094,57.53639,295.7427,418.0868,0,0,2604.066,2603.748,0,0,0,0,0,0,0,0,0,256.7907,1187.011,0.5935056,0.787992,0.3172331,0,250,0.3172331,2603.748,0,0,0,178.2014,418.0868,599.3691,599.296,0.07301648,0,695.5257,4132.789,0,0,2.032818e-13,4.263256e-14
tuned,2026-01-05 13:45:00,55,13.75,35.8333,3742.269,62.18188,295.5146,437.2706,0,0,2619.588,2619.271,0,0,0,0,0,0,0,0,0,258.545,1122.188,0.5610941,0.7474436,0.3172331,0,250,0.3172331,2619.271,0,0,0,174.7333,437.2706,608.0278,607.9542,0.07363238,0,709.4482,4203.38,0,0,1.808553e-13,4.263256e-14
tuned,2026-01-05 14:00:00,56,14,35.88082,3783.831,57.30793,297.7682,467.1856,1,1,2648.682,2648.364,580.2292,180.0864,760.3156,2,136.414,123.9016,0,0,500,0,1247.011,0.6235057,0.7066254,0.3172331,0,250,0.3172331,2068.135,0,0,0,173.8666,467.1856,615.5273,480.6141,134.9132,769.2698,0,1838.459,0,0,-3.226308e-13,4.263256e-14
tuned,2026-01-05 14:15:00,57,14.25,36.26976,3777.829,50.19668,304.5553,507.2302,1,1,2644.48,2644.163,581.2685,180.7096,761.9781,2,135.0262,126.9519,0,0,500,0,1371.815,0.6859076,0.7852249,0.3172331,0,250,0.3172331,2062.895,0,0,0,177.6034,507.2302,620.7225,484.2105,136.512,783.9791,0,1874.324,0,-5.684342e-14,-7.238654e-14,4.263256e-14
tuned,2026-01-05 14:30:00,58,14.5,36.4205,3815.35,56.61077,302.3994,503.0651,1,1,2670.745,2670.428,193.9594,69.61822,263.5776,1,133.5636,130.014,0,0,0,0,1371.599,0.6857996,0.8638119,0.3172331,0,250,0.3172331,2476.468,0,0,0,172.3854,503.0651,629.3369,583.5573,45.77952,771.7183,0,1840.801,0,-1.421085e-14,5.628831e-14,4.263256e-14
tuned,2026-01-05 14:45:00,59,14.75,36.62758,3745.996,37.40964,292.447,498.8519,1,1,2622.197,2621.88,194.9743,70.22081,265.1951,1,132.2593,132.9358,0,0,0,0,1371.383,0.6856917,0.8636759,0.3172331,0,250,0.3172331,2426.906,0,0,0,159.5112,498.8519,621.2315,574.9645,46.26702,763.3696,0,1801.896,0,-1.421085e-14,4.537482e-13,4.263256e-14
tuned,2026-01-05 15:00:00,60,15,36.90945,3737.967,48.37529,287.6713,525.4458,1,1,2616.577,2616.259,195.5917,70.68106,266.2728,1,130.6785,135.5943,0,0,0,0,1371.167,0.6855837,0.86354,0.3172331,0,250,0.3172331,2420.668,0,0,0,152.077,525.4458,624.4872,577.7305,46.75676,773.8174,0,1809.968,0,0,-3.000933e-13,4.263256e-14
tuned,2026-01-05 15:15:00,61,15.25,37.15178,3684.91,55.36126,295.6488,535.1335,1,1,2579.437,2579.12,196.2742,71.14243,267.4166,1,129.3292,138.0874,0,0,0,0,1370.952,0.6854758,0.863404,0.3172331,0,250,0.3172331,2382.845,0,0,0,157.5614,535.1335,619.5648,572.3447,47.22005,772.0229,0,1815.839,0,1.421085e-14,-1.184608e-13,4.263256e-14
tuned,2026-01-05 15:30:00,62,15.5,37.43031,3706.604,48.33054,288.06,543.5996,1,1,2594.623,2594.305,197.1115,71.65345,268.7649,1,128.1362,140.6287,0,0,0,0,1370.736,0.6853679,0.8632681,0.3172331,0,250,0.3172331,2397.194,0,0,0,147.4314,543.5996,627.8327,580.06,47.77272,783.2507,0,1820.821,0,-2.842171e-14,3.58269e-13,4.263256e-14
tuned,2026-01-05 15:45:00,63,15.75,37.57672,3730.578,54.30597,284.1393,562.129,1,1,2611.405,2611.087,197.7519,72.08647,269.8383,1,126.8695,142.9689,0,0,0,0,1370.52,0.68526,0.8631322,0.3172331,0,250,0.3172331,2413.336,0,0,0,141.1704,562.129,634.3657,586.2505,48.11519,794.89,0,1833.299,0,0,-4.198863e-13,4.263256e-14
tuned,2026-01-05 16:00:00,64,16,37.68236,3666.442,77.96262,279.5643,549.0633,1,1,2566.509,2566.192,198.4023,72.50806,270.9103,1,125.7357,145.1747,0,0,0,0,1370.304,0.6851521,0.8629963,0.3172331,0,250,0.3172331,2367.79,0,0,0,134.3896,549.0633,625.2246,576.8147,48.40984,783.0795,0,1797.981,0,0,-3.642642e-13,4.263256e-14
tuned,2026-01-05 16:15:00,65,16.25,37.81591,3637.597,87.03931,280.0631,558.4068,1,1,2546.318,2546.001,199.2664,72.97646,272.2429,1,125.0007,147.2422,0,0,0,0,1370.089,0.6850443,0.8628605,0.3172331,0,250,0.3172331,2346.734,0,0,0,132.8209,558.4068,622.5335,573.7385,48.79497,783.2364,0,1795.589,0,-2.842171e-14,-1.140199e-13,4.263256e-14
