controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
mpc,2026-01-05 00:00:00,0,0,23.54316,3038.787,102.9345,0,22.25681,1,1,2127.151,1627.151,155.3194,44.68061,200,1,200,0,0,0,0,0,999.8426,0.4999213,0.6296853,500,0,249.9603,0.1586165,1471.832,0,0,0,0,22.25681,38.28872,26.49297,11.79575,75.10571,0,150.2114,0,-7.105427e-15,1.669775e-13,7.81597e-14,102.9345,0,0,100,0,97.06548,0,0
mpc,2026-01-05 00:15:00,1,0.25,23.29447,3043.613,98.68234,6.156746,18.15459,1,1,2130.529,2130.054,155.3194,44.68061,200,1,200,0,0,0,0,6.156746,998.146,0.499073,0.6295862,0.4757993,0,250,0.3171828,1974.734,0,0,0,0,18.15459,38.34953,35.54521,2.804313,83.41778,0,166.8356,0,-7.105427e-15,1.807443e-13,4.996004e-15,98.68234,6.156746,0,100,0,101.3177,0,-1.421085e-14
mpc,2026-01-05 00:30:00,2,0.5,23.28804,3002.064,85.86612,1.219575,27.43762,1,1,2101.445,2101.127,0,0,0,0,0,0,0,0,0,87.08569,976.2174,0.4881087,0.6285179,0.3172331,0,250,0.3172331,2101.127,0,0,0,0,27.43762,37.826,37.82029,0.005710195,42.6438,0,85.28759,0,0,-1.197931e-13,4.263256e-14,85.86612,1.219575,0,103.8868,0,0,0,-8.881784e-16
mpc,2026-01-05 00:45:00,3,0.75,23.15165,3028.135,91.61343,5.043869,27.4368,1,1,2119.695,2119.378,0,0,0,0,0,0,0,0,0,94.69181,952.3908,0.4761954,0.6147098,0.3172331,0,250,0.3172331,2119.378,0,0,0,1.965496,27.4368,38.15451,38.1488,0.005710195,42.95947,0,89.30942,0,0,-9.681145e-14,4.263256e-14,91.61343,3.078373,0,103.8868,0,0,0,-3.108624e-15
mpc,2026-01-05 01:00:00,4,1,22.71977,3055.081,112.9722,2.015951,28.60236,1,1,2138.557,2138.24,0,0,0,0,0,0,0,0,0,96.79005,928.0434,0.4640217,0.5997065,0.3172331,0,250,0.3172331,2138.24,0,0,18.19805,0,28.60236,38.49403,38.48832,0.005710195,43.46193,0,118.3155,0,0,-1.224576e-13,4.263256e-14,94.7741,2.015951,0,97.87915,0,0,0,6.661338e-15
mpc,2026-01-05 01:15:00,5,1.25,22.50959,3058.462,128.3301,3.200149,27.49905,1,1,2140.923,2140.606,0,0,0,0,0,0,0,0,0,97.87915,903.4275,0.4517137,0.5843753,0.3172331,0,250,0.3172331,2140.606,0,0,33.55596,0.09510127,27.49905,38.53662,38.53091,0.005710195,43.29352,0,144.6351,0,0,-1.389999e-13,4.263256e-14,94.7741,3.105047,0,97.87915,0,0,0,-2.220446e-15
mpc,2026-01-05 01:30:00,6,1.5,22.22568,3059.29,112.7758,9.062522,23.84214,1,1,2141.503,2141.186,0,0,0,0,0,0,0,0,0,106.3392,876.7005,0.4383502,0.568875,0.3172331,0,250,0.3172331,2141.186,0,0,9.376016,6.12314,23.84214,38.54705,38.54134,0.005710195,42.64839,0,112.0328,0,0,-2.001732e-13,4.263256e-14,103.3998,2.939382,0,106.3392,0,0,0,4.440892e-15
mpc,2026-01-05 01:45:00,7,1.75,22.05087,3031.843,98.9671,1.698303,17.10883,1,1,2122.29,2121.973,0,0,0,0,0,0,0,0,0,100.6654,851.3961,0.4256981,0.5520454,0.3172331,0,250,0.3172331,2121.973,0,0,0,0,17.10883,38.20122,38.19551,0.005710195,41.13295,0,82.26589,0,0,2.09166e-13,4.263256e-14,98.9671,1.698303,0,106.3392,0,0,0,4.884981e-15
mpc,2026-01-05 02:00:00,8,2,21.65571,3037.095,106.062,0,18.72197,1,1,2125.967,2125.65,0,0,0,0,0,0,0,0,0,104.0177,825.2577,0.4126288,0.5361117,0.3172331,0,250,0.3172331,2125.65,0,0,2.044308,0,18.72197,38.2674,38.26169,0.005710195,41.45228,0,86.43099,0,0,8.271162e-14,4.263256e-14,104.0177,0,0,107.5673,0,0,0,0
mpc,2026-01-05 02:15:00,9,2.25,21.5133,3058.323,92.91171,0,13.88387,1,1,2140.826,2140.509,0,0,0,0,0,0,0,0,0,92.91171,801.8998,0.4009499,0.5196527,0.3172331,0,250,0.3172331,2140.509,0,0,0,0,13.88387,38.53487,38.52916,0.005710195,40.88894,0,81.77788,0,0,-1.968425e-13,4.263256e-14,92.91171,0,0,107.5673,0,0,0,0
