controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
tuned,2026-01-05 00:00:00,0,0,23.54316,3038.787,102.9345,0,22.25681,1,1,2127.151,1627.151,613.0214,186.9786,800,2,200,100,0,0,500,0,1124.843,0.5624213,0.6296853,500,0,249.9603,0.1586165,1014.13,0,0,0,0,22.25681,38.28872,18.25434,20.03438,209.1651,0,418.3302,0,-2.842171e-14,-2.877698e-13,7.81597e-14,102.9345,0,0,0,500,197.0655,0,2.842171e-14
tuned,2026-01-05 00:15:00,1,0.25,23.29447,3043.613,98.68234,6.156746,18.15459,1,1,2130.529,2130.054,468.2371,134.6974,602.9345,2,102.9345,0,0,0,500,0,1249.666,0.6248328,0.7082969,0.4757993,0,250,0.3171828,1661.816,0,0,0,6.156746,18.15459,38.34953,29.9127,8.436832,167.8021,0,346.2245,0,-5.684342e-14,4.448664e-13,4.996004e-15,98.68234,0,0,0,500,4.252172,0,-2.842171e-14
tuned,2026-01-05 00:30:00,2,0.5,23.28804,3002.064,85.86612,1.219575,27.43762,1,1,2101.445,2101.127,468.7225,135.1643,603.8868,2,100.8084,3.078373,0,0,500,0,1374.469,0.6872344,0.786896,0.3172331,0,250,0.3172331,1632.405,0,0,0,0,27.43762,37.826,29.38329,8.442715,169.3711,0,338.7422,0,-2.842171e-14,-2.415845e-13,4.263256e-14,85.86612,1.219575,0,0,500,16.80111,0,-4.973799e-14
tuned,2026-01-05 00:45:00,3,0.75,23.15165,3028.135,91.61343,5.043869,27.4368,1,1,2119.695,2119.378,116.2865,33.71346,150,1,95.82766,2.458774,0,0,51.71357,0,1387.181,0.6935904,0.8654828,0.3172331,0,250,0.3172331,2003.091,0,0,0,2.585095,27.4368,38.15451,36.05564,2.098868,74.57977,0,153.6188,0,0,-4.566347e-13,4.263256e-14,91.61343,2.458774,0,0,51.71357,4.214227,0,-7.105427e-15
tuned,2026-01-05 01:00:00,4,1,22.71977,3055.081,112.9722,2.015951,28.60236,1,1,2138.557,2138.24,116.2332,33.76682,150,1,94.7741,3.105047,0,0,52.12085,0,1399.993,0.6999963,0.8734874,0.3172331,0,250,0.3172331,2022.007,0,0,18.19805,0,28.60236,38.49403,36.39612,2.097907,75.13655,0,181.6647,0,0,3.552714e-14,4.263256e-14,94.7741,2.015951,0,0,52.12085,1.089096,0,-4.884981e-15
tuned,2026-01-05 01:15:00,5,1.25,22.50959,3058.462,128.3301,3.200149,27.49905,1,1,2140.923,2140.606,116.2512,33.74883,150,1,98.41371,2.887228,0,0,48.69906,0,1411.947,0.7059735,0.8815548,0.3172331,0,250,0.3172331,2024.355,0,0,29.91634,0.3129206,27.49905,38.53662,36.43839,2.098231,74.94983,0,202.0451,0,-1.421085e-14,-3.492762e-13,4.263256e-14,98.41371,2.887228,0,0,48.69906,0,0,0
tuned,2026-01-05 01:30:00,6,1.5,22.22568,3059.29,112.7758,9.062522,23.84214,1,1,2141.503,2141.186,116.2469,33.75314,150,1,103.3998,2.939382,0,0,43.66085,0,1422.64,0.71132,0.8890823,0.3172331,0,250,0.3172331,2024.939,0,0,9.376016,6.12314,23.84214,38.54705,36.4489,2.098154,74.30909,0,175.3542,0,0,3.000933e-13,4.263256e-14,103.3998,2.939382,0,0,43.66085,0,0,0
tuned,2026-01-05 01:45:00,7,1.75,22.05087,3031.843,98.9671,1.698303,17.10883,1,1,2122.29,2121.973,116.1746,33.82536,150,1,104.7392,3.814116,0,0,41.44668,0,1432.778,0.7163888,0.8958155,0.3172331,0,250,0.3172331,2005.798,0,0,0,0,17.10883,38.20122,36.10436,2.096854,72.86716,0,145.7343,0,0,-1.253442e-13,4.263256e-14,98.9671,1.698303,0,0,41.44668,7.887914,0,1.776357e-15
tuned,2026-01-05 02:00:00,8,2,21.65571,3037.095,106.062,0,18.72197,1,1,2125.967,2125.65,116.1965,33.80352,150,1,104.0177,3.549639,0,0,42.43267,0,1443.16,0.7215801,0.9021991,0.3172331,0,250,0.3172331,2009.453,0,0,2.044309,0,18.72197,38.2674,36.17015,2.097247,73.16427,0,149.855,0,0,-2.283729e-13,4.263256e-14,104.0177,0,0,0,42.43267,3.549639,0,2.664535e-15
tuned,2026-01-05 02:15:00,9,2.25,21.5133,3058.323,92.91171,0,13.88387,1,1,2140.826,2140.509,116.229,33.77096,150,1,104.2448,3.155235,0,0,42.59993,0,1453.583,0.7267915,0.9087369,0.3172331,0,250,0.3172331,2024.28,0,0,0,0,13.88387,38.53487,36.43704,2.097833,72.56778,0,145.1356,0,0,1.973977e-13,4.263256e-14,92.91171,0,0,0,42.59993,14.48836,0,0
