controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
tuned,2026-01-05 00:00:00,0,0,26.20632,2691.497,81.81974,0,28.67395,1,1,1884.048,1384.048,613.0214,186.9786,800,2,200,100,0,0,500,0,1124.843,0.5624213,0.6296853,500,0,249.9603,0.1586165,771.0268,0,0,0,0,28.67395,351.0231,143.6525,207.3706,335.9735,0,671.9469,0,-2.842171e-14,-2.877698e-13,7.81597e-14
tuned,2026-01-05 00:15:00,1,0.25,26.04387,2701.172,68.87737,0,32.85648,1,1,1890.82,1890.345,451.8394,129.9803,581.8197,2,81.81974,0,0,0,500,0,1249.666,0.6248328,0.7082969,0.4757993,0,250,0.3171828,1438.505,0,0,0,0,32.85648,351.116,267.1233,83.99269,403.2049,0,806.4097,0,0,4.448664e-13,4.996004e-15
tuned,2026-01-05 00:30:00,2,0.5,25.984,2674.276,74.68833,3.288515,17.88226,1,1,1871.993,1871.676,446.8139,128.5346,575.3486,2,75.34856,0,0,0,500,0,1374.469,0.6872344,0.786896,0.3172331,0,250,0.3172331,1424.862,0,0,0,3.288515,17.88226,347.1951,264.2665,82.9286,396.1177,0,797.9082,0,0,-2.415845e-13,4.263256e-14
tuned,2026-01-05 00:45:00,3,0.75,25.85574,2646.486,81.56241,1.753479,14.99617,1,1,1852.541,1852.223,116.399,33.60096,150,1,75.12848,1.096172,0,0,73.77534,0,1392.696,0.6963481,0.8654828,0.3172331,0,250,0.3172331,1735.824,0,0,6.433926,0.657307,14.99617,342.6907,321.1,21.59066,357.475,0,727.1824,0,0,-1.013634e-13,4.263256e-14
tuned,2026-01-05 01:00:00,4,1,25.64712,2643.841,73.97063,3.022154,26.679,1,1,1850.689,1850.371,116.3855,33.61453,150,1,76.73696,1.260499,0,0,72.00254,0,1410.478,0.7052388,0.8769604,0.3172331,0,250,0.3172331,1733.986,0,0,0,1.761655,26.679,340.9009,319.404,21.4969,357.9329,0,718.9047,0,0,2.517986e-13,4.263256e-14
tuned,2026-01-05 01:15:00,5,1.25,25.55989,2678.572,80.67139,5.019577,20.0445,1,1,1875,1874.683,116.3564,33.64362,150,1,76.1837,1.61283,0,0,72.20347,0,1428.306,0.7141532,0.8881571,0.3172331,0,250,0.3172331,1758.327,0,0,4.487691,3.406748,20.0445,344.7698,323.3162,21.45362,360.6456,0,734.909,0,-1.421085e-14,-2.681189e-13,4.263256e-14
tuned,2026-01-05 01:30:00,6,1.5,25.59874,2637.223,87.8478,5.317236,15.8401,1,1,1846.056,1845.739,116.3095,33.6905,150,1,76.93165,2.180621,0,0,70.88773,0,1445.804,0.7229018,0.8993836,0.3172331,0,250,0.3172331,1729.429,0,0,10.91615,3.136615,15.8401,339.7145,318.2527,21.46186,354.8581,0,733.9572,0,0,2.009504e-14,4.263256e-14
tuned,2026-01-05 01:45:00,7,1.75,25.59347,2620.873,77.23133,4.19732,16.61841,1,1,1834.611,1834.294,116.2725,33.72749,150,1,78.4911,2.628709,0,0,68.88019,0,1462.796,0.731398,0.9104013,0.3172331,0,250,0.3172331,1718.021,0,0,0,1.568611,16.61841,337.5724,316.1197,21.45277,352.905,0,708.5158,0,7.105427e-15,1.177947e-13,4.263256e-14
tuned,2026-01-05 02:00:00,8,2,25.37715,2593.583,85.46466,1.22966,16.21975,1,1,1815.508,1815.191,116.2563,33.74368,150,1,78.33363,2.824785,0,0,68.84159,0,1479.776,0.7398881,0.9211012,0.3172331,0,250,0.3172331,1698.934,0,0,7.131032,0,16.21975,332.6012,311.2449,21.35628,347.96,0,708.2211,0,7.105427e-15,2.392531e-13,4.263256e-14
tuned,2026-01-05 02:15:00,9,2.25,25.09513,2584.732,93.74125,2.968965,26.79273,1,1,1809.312,1808.995,116.271,33.72905,150,1,79.12596,2.647549,0,0,68.22649,0,1496.6,0.7482999,0.9317933,0.3172331,0,250,0.3172331,1692.724,0,0,14.61529,0.3214163,26.79273,329.5929,308.3547,21.23826,346.9644,0,719.6946,0,-1.421085e-14,-3.276268e-13,4.263256e-14
tuned,2026-01-05 02:30:00,10,2.5,24.90546,2601.048,75.25515,3.849449,22.19186,1,1,1820.733,1820.416,116.2683,33.7317,150,1,80.58749,2.679691,0,0,66.73282,0,1513.047,0.7565237,0.942387,0.3172331,0,250,0.3172331,1704.148,0,0,0,1.169758,22.19186,32.7732,30.67466,2.09854,68.43363,0,138.8851,0,-7.105427e-15,-4.551914e-14,4.263256e-14
tuned,2026-01-05 02:45:00,11,2.75,24.81024,2589.231,75.78717,0,20.79392,1,1,1812.462,1812.144,116.2595,33.74048,150,1,80.10273,2.786032,0,0,67.11123,0,1529.587,0.7647935,0.9527438,0.3172331,0,250,0.3172331,1695.885,0,0,0,0,20.79392,32.62431,30.52593,2.098382,68.03283,0,136.0657,0,0,-2.375877e-14,4.263256e-14
tuned,2026-01-05 03:00:00,12,3,24.41455,2615.773,86.0916,0,21.72736,1,1,1831.041,1830.724,116.2787,33.72131,150,1,79.7431,2.553863,0,0,67.70303,0,1546.272,0.773136,0.9631585,0.3172331,0,250,0.3172331,1714.445,0,0,6.348502,0,21.72736,32.95874,30.86001,2.098727,68.48603,0,147.9232,0,0,-1.851852e-13,4.263256e-14
tuned,2026-01-05 03:15:00,13,3.25,24.30485,2633.269,87.47674,0,31.77947,1,1,1843.289,1842.971,116.2949,33.70509,150,1,80.23145,2.357412,0,0,67.41114,0,1562.881,0.7814407,0.9736648,0.3172331,0,250,0.3172331,1726.676,0,0,7.24529,0,31.77947,33.17919,31.08018,2.099019,70.48412,0,153.4664,0,0,-4.28213e-13,4.263256e-14
tuned,2026-01-05 03:30:00,14,3.5,24.07,2661.434,98.89254,0,34.73967,1,1,1863.004,1862.686,116.3088,33.69119,150,1,80.74897,2.189025,0,0,67.062,0,1579.401,0.7897004,0.9841235,0.3172331,0,250,0.3172331,1746.377,0,0,18.14356,0,34.73967,33.53406,31.43479,2.099269,71.32695,0,173.9516,0,-1.421085e-14,7.11653e-14,4.263256e-14
tuned,2026-01-05 03:45:00,15,3.75,23.91262,2710.846,97.53357,0,35.85463,1,1,1897.592,1897.275,116.3209,33.67914,150,1,81.95854,2.04309,0,0,65.99837,0,1595.652,0.7978259,0.9945256,0.3172331,0,250,0.3172331,1780.954,0,0,15.57503,0,35.85463,34.15666,32.05717,2.099486,72.11658,0,171.1001,0,-1.421085e-14,-3.367306e-13,4.263256e-14
tuned,2026-01-05 04:00:00,16,4,23.78964,2688.253,94.29947,0,27.40543,1,1,1881.777,1881.46,116.3314,33.6686,150,1,82.93198,1.915397,0,0,65.15262,0,1611.689,0.8058444,1.004759,0.3172331,0,250,0.3172331,1765.128,0,0,11.36749,0,27.40543,33.87199,31.77231,2.099675,70.30595,0,160.2208,0,-2.842171e-14,2.708944e-13,4.263256e-14
tuned,2026-01-05 04:15:00,17,4.25,23.70613,2682.296,116.8292,0,20.75359,1,1,1877.607,1877.29,116.3407,33.6593,150,1,83.60066,1.802727,0,0,64.59662,0,1627.584,0.8137921,1.014857,0.3172331,0,250,0.3172331,1760.949,0,0,33.22851,0,20.75359,33.79693,31.69708,2.099843,69.03458,0,195.3883,0,-1.421085e-14,-9.05942e-14,4.263256e-14
tuned,2026-01-05 04:30:00,18,4.5,23.72685,2676.075,121.9704,0,13.86607,1,1,1873.252,1872.935,116.349,33.65103,150,1,85.44668,1.702575,0,0,62.85074,0,1643.041,0.8215203,1.024866,0.3172331,0,250,0.3172331,1756.586,0,0,36.52375,0,13.86607,33.71854,31.61855,2.099992,67.72808,0,198.4596,0,7.105427e-15,-3.810285e-13,4.263256e-14
tuned,2026-01-05 04:45:00,19,4.75,23.83794,2675.747,167.0551,0,19.99517,1,1,1873.023,1872.706,116.3564,33.64363,150,1,87.36899,1.612966,0,0,61.01805,0,1658.037,0.8290183,1.034599,0.3172331,0,250,0.3172331,1756.349,0,0,79.68612,0,19.99517,33.71441,31.61429,2.100125,68.81083,0,275.0802,0,1.421085e-14,1.803002e-13,4.263256e-14
tuned,2026-01-05 05:00:00,20,5,23.80408,2695.529,232.0439,0,16.40277,1,1,1886.87,1886.553,116.363,33.63697,150,1,91.35329,1.532318,0,0,57.11439,0,1672.054,0.8360271,1.044041,0.3172331,0,250,0.3172331,1770.19,0,0,140.6906,0,16.40277,33.96366,31.86342,2.100245,68.41304,0,379.5174,0,-1.421085e-14,-1.423306e-13,4.263256e-14
