controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
tuned,2026-01-05 03:00:00,12,3,31.0279,3264.436,66.68995,4.13114,53.38126,1,1,2285.105,2284.788,116.26,33.73997,150,1,61.01879,2.779845,0,0,86.20136,0,1587.833,0.7939166,0.9864207,0.3172331,0,250,0.3172331,2168.528,0,0,5.671161,1.351295,53.38126,472.4288,448.3273,24.1015,493.1034,0,998.3206,0,-1.421085e-14,-3.670397e-13,4.263256e-14
tuned,2026-01-05 03:15:00,13,3.25,30.85124,3270.726,63.88081,2.260717,35.7977,1,1,2289.508,2289.191,116.2514,33.74855,150,1,61.45504,2.883791,0,0,85.66117,0,1608.999,0.8044993,0.9998353,0.3172331,0,250,0.3172331,2172.939,0,0,2.425774,0,35.7977,471.4449,447.4416,24.00328,488.5615,0,981.3074,0,-7.105427e-15,2.708944e-14,4.263256e-14
tuned,2026-01-05 03:30:00,14,3.5,30.64768,3296.155,68.52253,3.623489,44.65743,1,1,2307.309,2306.991,116.2551,33.74488,150,1,61.62831,2.839285,0,0,85.53241,0,1630.128,0.8150642,1.013163,0.3172331,0,250,0.3172331,2190.736,0,0,6.894221,0.784204,44.65743,472.9298,449.0359,23.89387,491.9343,0,997.1138,0,-2.131628e-14,-2.948752e-13,4.263256e-14
tuned,2026-01-05 03:45:00,15,3.75,30.60047,3263.339,58.30519,1.741329,30.12405,1,1,2284.337,2284.02,116.2508,33.74919,150,1,62.08792,2.891566,0,0,85.02051,0,1651.127,0.8255635,1.026468,0.3172331,0,250,0.3172331,2167.769,0,0,0,0,30.12405,467.7234,443.8558,23.86758,483.773,0,967.546,0,-7.105427e-15,-3.861356e-13,4.263256e-14
tuned,2026-01-05 04:00:00,16,4,30.49478,3282.885,74.32781,0.5183256,55.65521,1,1,2298.02,2297.702,116.2567,33.74326,150,1,61.8515,2.819676,0,0,85.32882,0,1672.199,0.8360996,1.03969,0.3172331,0,250,0.3172331,2181.446,0,0,12.47631,0,55.65521,469.4076,445.5955,23.81212,490.7073,0,1002.936,0,-1.421085e-14,4.241052e-13,4.263256e-14
tuned,2026-01-05 04:15:00,17,4.25,30.36171,3272.124,79.81806,0,54.7023,1,1,2290.487,2290.17,116.2679,33.73208,150,1,62.5854,2.684302,0,0,84.7303,0,1693.119,0.8465593,1.052959,0.3172331,0,250,0.3172331,2173.902,0,0,17.23266,0,54.7023,466.4741,442.7307,23.7434,487.6033,0,1004.933,0,0,-3.410605e-13,4.263256e-14
tuned,2026-01-05 04:30:00,18,4.5,30.18184,3267.467,108.6734,0,59.09861,1,1,2287.227,2286.91,116.2802,33.71977,150,1,63.54277,2.535174,0,0,83.92206,0,1713.833,0.8569163,1.066132,0.3172331,0,250,0.3172331,2170.629,0,0,45.13067,0,59.09861,463.9407,440.2901,23.65061,485.9974,0,1049.845,0,0,-3.075318e-13,4.263256e-14
tuned,2026-01-05 04:45:00,19,4.75,30.08828,3274.044,137.7345,0,51.38112,1,1,2291.831,2291.513,116.2912,33.70875,150,1,65.91807,2.401744,0,0,81.68019,0,1733.983,0.8669914,1.079175,0.3172331,0,250,0.3172331,2175.222,0,0,71.81642,0,51.38112,463.9062,440.3026,23.60357,484.4118,0,1092.707,0,-7.105427e-15,3.033129e-13,4.263256e-14
tuned,2026-01-05 05:00:00,20,5,30.04653,3275.897,160.3113,0,48.33911,1,1,2293.128,2292.811,116.3012,33.69884,150,1,69.50889,2.281657,0,0,78.20945,0,1753.262,0.8766311,1.091864,0.3172331,0,250,0.3172331,2176.51,0,0,90.80244,0,48.33911,463.7377,440.1541,23.58366,483.6285,0,1123.891,0,7.105427e-15,-6.17284e-14,4.263256e-14
tuned,2026-01-05 05:15:00,21,5.25,29.98486,3264.753,207.9794,0,61.51461,1,1,2285.327,2285.01,116.3101,33.68987,150,1,73.83282,2.173007,0,0,73.99418,0,1771.485,0.8857424,1.104003,0.3172331,0,250,0.3172331,2168.7,0,0,134.1466,0,61.51461,461.527,437.9738,23.55316,484.0867,0,1199.576,0,0,-1.403322e-13,4.263256e-14
tuned,2026-01-05 05:30:00,22,5.5,30.14488,3271.258,258.0587,0,31.78446,1,1,2289.88,2289.563,116.3183,33.68171,150,1,79.93039,2.074234,0,0,67.99538,0,1788.205,0.8941023,1.115478,0.3172331,0,250,0.3172331,2173.245,0,0,178.1283,0,31.78446,464.0963,440.4574,23.63884,480.581,0,1268.433,0,-7.105427e-15,-8.038015e-14,4.263256e-14
tuned,2026-01-05 05:45:00,23,5.75,30.28214,3260.863,310.7202,2.380235,30.13006,1,1,2282.604,2282.287,116.3257,33.67427,150,1,87.6751,1.98405,0,0,60.34085,0,1803.008,0.9015042,1.126006,0.3172331,0,250,0.3172331,2165.961,0,0,223.0451,0.3961855,30.13006,464.0417,440.3288,23.71291,480.1283,0,1345.693,0,0,1.580958e-13,4.263256e-14
tuned,2026-01-05 06:00:00,24,6,29.95125,3317.961,357.2258,2.17209,46.48768,1,1,2322.573,2322.256,116.3244,33.67563,150,1,96.96864,2.000557,0,0,51.0308,0,1815.482,0.9077411,1.135328,0.3172331,0,250,0.3172331,2205.931,0,0,260.2571,0.1715328,46.48768,468.6988,445.1604,23.53846,488.2173,0,1425.674,0,0,-4.22995e-13,4.263256e-14
tuned,2026-01-05 06:15:00,25,6.25,29.74956,3346.046,387.1024,1.326607,38.46505,1,1,2342.232,2341.915,116.3238,33.6762,150,1,107.3789,2.007419,0,0,40.61366,0,1825.35,0.9126749,1.143183,0.3172331,0,250,0.3172331,2225.591,0,0,279.7235,0,38.46505,470.5593,447.1259,23.43343,488.5298,0,1459.583,0,0,4.52971e-14,4.263256e-14
tuned,2026-01-05 06:30:00,26,6.5,29.79118,3342.493,426.3203,0,40.65794,1,1,2339.745,2339.428,116.326,33.67403,150,1,118.1375,1.981233,0,0,29.88125,0,1832.533,0.9162664,1.149396,0.3172331,0,250,0.3172331,2223.102,0,0,308.1828,0,40.65794,470.4925,447.037,23.45544,488.8869,0,1509.389,0,-7.105427e-15,-9.703349e-14,4.263256e-14
tuned,2026-01-05 06:45:00,27,6.75,29.81746,3394.621,431.357,0,31.2363,1,1,2376.235,2375.917,116.332,33.66798,150,1,129.5517,1.907854,0,0,18.54045,0,1836.879,0.9184397,1.153919,0.3172331,0,250,0.3172331,2259.585,0,0,301.8053,0,31.2363,478.108,454.6377,23.4703,494.5905,0,1509.795,0,-1.421085e-14,-1.911804e-13,4.263256e-14
tuned,2026-01-05 07:00:00,28,7,29.94336,3431.614,434.3851,3.184562,52.03729,1,1,2402.13,2401.813,116.3376,33.66235,150,1,140.3305,1.839717,0,0,7.829827,0,1838.548,0.9192739,1.156656,0.3172331,0,250,0.3172331,2285.475,0,0,294.0546,1.344845,52.03729,484.6687,461.1317,23.53702,505.2934,0,1520.151,0,1.421085e-14,-2.93543e-13,4.263256e-14
tuned,2026-01-05 07:15:00,29,7.25,30.08505,3443.862,428.8687,2.293284,31.61083,1,1,2410.703,2410.386,118.1638,34.1926,152.3564,1,150.4703,1.886091,0,0,0,0,1838.258,0.9191292,1.157707,0.3172331,0,250,0.3172331,2292.222,0,0,278.3984,0.4071933,31.61083,487.933,463.9521,23.98088,504.5429,0,1490.025,0,7.105427e-15,4.996004e-14,4.263256e-14
tuned,2026-01-05 07:30:00,30,7.5,30.48867,3430.645,393.6542,0,13.58609,1,1,2401.451,2401.134,125.38,36.26992,161.6499,1,159.7502,1.899664,0,0,0,0,1837.969,0.9189845,1.157524,0.3172331,0,250,0.3172331,2275.754,0,0,233.904,0,13.58609,490.4679,464.7957,25.67216,503.8405,0,1411.165,0,-7.105427e-15,-3.721468e-13,4.263256e-14
tuned,2026-01-05 07:45:00,31,7.75,30.48304,3444.249,372.561,0.3179343,29.16628,1,1,2410.974,2410.657,131.1971,37.93681,169.1339,1,167.2955,1.838384,0,0,0,0,1837.68,0.9188398,1.157342,0.3172331,0,250,0.3172331,2279.46,0,0,205.2655,0,29.16628,492.3505,465.4937,26.85684,509.3866,0,1372.856,0,-7.105427e-15,-2.160494e-13,4.263256e-14
