controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
naive,2026-01-05 00:00:00,0,0,26.20632,2691.497,81.81974,0,28.67395,1,1,1884.048,1384.048,755.1298,392.0924,1147.222,3,0,0,347.2222,800,0,81.81974,979.3876,0.4896938,0.6296853,500,0,249.9603,0.1586165,628.9184,260.538,56.57725,0,0,0,351.0231,117.1758,233.8473,509.2683,0,954.8871,0,-5.684342e-14,-1.598721e-13,7.81597e-14,81.81974,0,28.67395,300,0,0,231.8641,0
naive,2026-01-05 00:15:00,1,0.25,26.03833,2695.772,78.43981,3.51814,23.69566,1,1,1887.04,1886.564,540.6673,297.5468,838.2141,2,0,0,38.21412,800,0,78.43981,959.6235,0.4798118,0.616706,0.4757993,0,250,0.3171828,1345.897,28.7253,56.75392,0,3.51814,0,350.3743,249.8981,100.4762,547.445,0,1037.111,0,0,-2.211564e-13,4.996004e-15,78.43981,0,23.69566,81.81974,0,0,5.029643,0
naive,2026-01-05 00:30:00,2,0.5,26.11157,2658.971,68.25255,0.6969003,35.6601,1,1,1861.279,1860.962,538.3433,296.5223,834.8656,2,0,0,34.86559,800,0,68.94946,942.2351,0.4711175,0.6042609,0.3172331,0,250,0.3172331,1322.619,26.1878,56.6769,0,0,9.472302,346.1089,245.9438,100.1651,544.2275,0,1024.694,0,-5.684342e-14,1.363354e-13,4.263256e-14,68.25255,0.6969003,26.1878,81.88885,0,0,0,-4.440892e-16
naive,2026-01-05 00:45:00,3,0.75,26.05345,2682.063,72.82093,2.882211,35.85498,1,1,1877.444,1877.127,541.261,297.8086,839.0696,2,0,0,39.06961,800,0,74.22595,923.5303,0.4617651,0.5933116,0.3172331,0,250,0.3172331,1335.866,29.36364,56.73802,0,1.477197,6.491342,348.7002,248.1122,100.5881,547.1264,0,1032.971,0,0,-8.459899e-14,4.263256e-14,72.82093,1.405014,29.36364,77.57572,0,0,0,3.552714e-15
naive,2026-01-05 01:00:00,4,1,25.69812,2705.929,89.79838,1.151972,37.51857,1,1,1894.151,1893.833,542.7604,298.4696,841.23,2,0,0,41.22999,800,0,76.48523,904.2636,0.4521318,0.5815335,0.3172331,0,250,0.3172331,1351.073,31.10453,57.11174,14.46512,0,6.414039,349.2676,249.1281,100.1396,548.7803,0,1058.262,0,0,-2.319256e-13,4.263256e-14,75.33326,1.151972,31.10453,77.10757,0,0,0,5.77316e-15
naive,2026-01-05 01:15:00,5,1.25,25.56245,2708.923,102.0059,1.828656,36.30042,1,1,1896.246,1895.929,543.9446,298.9916,842.9362,2,0,0,42.93625,800,0,79.87613,884.1522,0.4420761,0.5694015,0.3172331,0,250,0.3172331,1351.984,32.43835,57.25444,23.77966,0.1788117,3.862066,348.6945,248.612,100.0825,548.3138,0,1073.545,0,-5.684342e-14,1.653122e-13,4.263256e-14,78.22628,1.649845,32.43835,79.87613,0,0,0,-4.218847e-15
naive,2026-01-05 01:30:00,6,1.5,25.35068,2709.657,89.64229,5.178584,31.84034,1,1,1896.76,1896.442,544.5383,299.2534,843.7917,2,0,0,43.7917,800,0,83.86921,863.0457,0.4315229,0.5567377,0.3172331,0,250,0.3172331,1351.904,33.15884,57.47716,7.45273,3.498937,0,347.3012,247.5369,99.76436,546.7903,0,1047.81,0,5.684342e-14,1.848521e-13,4.263256e-14,82.18956,1.679647,31.84034,83.86921,0,0,1.318499,3.774758e-15
naive,2026-01-05 01:45:00,7,1.75,25.24534,2685.346,78.66616,0.9704588,23.47628,1,1,1879.742,1879.425,544.3647,299.1769,843.5416,2,0,0,43.5416,800,0,79.63661,843.0007,0.4215003,0.5434472,0.3172331,0,250,0.3172331,1335.06,33.00616,57.58796,0,0,0,343.4566,243.9352,99.52141,543.112,0,1021.438,0,0,5.140333e-14,4.263256e-14,78.66616,0.9704588,23.47628,85.43373,0,0,9.529874,2.775558e-15
naive,2026-01-05 02:00:00,8,2,24.91666,2689.999,84.30569,0,25.67706,1,1,1882.999,1882.682,543.2679,298.6933,841.9612,2,0,0,41.96115,800,0,82.68073,822.1978,0.4110989,0.5308252,0.3172331,0,250,0.3172331,1339.414,31.91845,57.93364,1.624964,0,0,33.89398,24.10945,9.784532,322.8027,0,583.2332,0,0,6.916689e-14,4.263256e-14,82.68073,0,25.67706,84.70909,0,0,6.241389,0
naive,2026-01-05 02:15:00,9,2.25,24.83748,2708.8,73.85289,0,19.69867,1,1,1896.16,1895.843,542.6299,298.4121,841.042,2,0,0,41.04202,800,0,73.85289,803.6052,0.4018026,0.5177259,0.3172331,0,250,0.3172331,1353.213,31.2453,58.01692,0,0,0,34.13088,24.35784,9.773049,322.7699,0,580.2708,0,5.684342e-14,1.374456e-13,4.263256e-14,73.85289,0,19.69867,84.66427,0,0,11.54663,0
