controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
mpc,2026-01-05 00:00:00,0,0,33.4779,3255.844,56.74595,0,55.99831,1,1,2279.091,1779.091,116.4895,33.51046,150,1,150,0,0,0,0,0,999.8426,0.4999213,0.6296853,500,0,249.9603,0.1586165,1662.601,0,0,0,0,55.99831,498.9874,364.0122,134.9751,409.7831,0,819.5661,0,-1.421085e-14,1.669775e-13,7.81597e-14,56.74595,0,0,150,0,93.25405,0,0
mpc,2026-01-05 00:15:00,1,0.25,33.15168,3260.277,60.65282,2.62313,52.80688,1,1,2282.194,2281.718,0,0,0,0,0,0,0,0,0,63.27595,983.8662,0.4919331,0.6295862,0.4757993,0,250,0.3171828,2281.718,0,0,0,0,52.80688,495.7718,495.6684,0.1033601,507.1399,0,1014.28,0,0,1.199041e-14,4.996004e-15,60.65282,2.62313,0,300,0,0,0,0
mpc,2026-01-05 00:30:00,2,0.5,32.84409,3244.893,65.81759,7.061584,47.38483,1,1,2271.425,2271.108,0,0,0,0,0,0,0,0,0,60.01095,968.7086,0.4843543,0.6195261,0.3172331,0,250,0.3172331,2271.108,0,0,7.118204,5.750019,47.38483,489.8321,489.7636,0.06841121,499.9822,0,1022.162,0,0,1.547651e-13,4.263256e-14,58.69938,1.311565,0,60.01095,0,0,0,-3.108624e-15
mpc,2026-01-05 00:45:00,3,0.75,32.27802,3232.864,39.52147,5.198882,42.88347,1,1,2263.005,2262.688,0,0,0,0,0,0,0,0,0,40.83303,958.3478,0.4791739,0.6099816,0.3172331,0,250,0.3172331,2262.688,0,0,0,3.887316,42.88347,481.5501,481.4826,0.06750477,490.6079,0,987.9214,0,0,1.314504e-13,4.263256e-14,39.52147,1.311565,0,60.01095,0,0,0,-3.108624e-15
mpc,2026-01-05 01:00:00,4,1,32.27355,3187.421,58.44981,5.934162,34.80839,1,1,2231.195,2230.878,0,0,0,0,0,0,0,0,0,59.40536,943.3456,0.4716728,0.6034576,0.3172331,0,250,0.3172331,2230.878,0,0,2.765352,2.213263,34.80839,474.7315,474.664,0.06749771,482.0702,0,972.7285,0,0,3.4861e-14,4.263256e-14,55.68446,3.720899,0,59.40536,0,0,0,-3.108624e-15
mpc,2026-01-05 01:15:00,5,1.25,32.18681,3197.388,62.02386,2.317562,36.48545,1,1,2238.171,2237.854,0,0,0,0,0,0,0,0,0,58.00202,928.6966,0.4643483,0.5940109,0.3172331,0,250,0.3172331,2237.854,0,0,6.339403,0,36.48545,475.2511,475.1837,0.06736095,482.931,0,976.7974,0,0,-1.800782e-13,4.263256e-14,55.68446,2.317562,0,59.40536,0,0,0,-3.552714e-15
mpc,2026-01-05 01:30:00,6,1.5,31.91432,3196.414,64.14531,0.1858969,38.72286,1,1,2237.49,2237.173,0,0,0,0,0,0,0,0,0,57.38781,914.2035,0.4571017,0.5847866,0.3172331,0,250,0.3172331,2237.173,0,0,6.943393,0,38.72286,472.1016,472.0346,0.06693493,480.205,0,972.3873,0,0,-4.563017e-14,4.263256e-14,57.20191,0.1858969,0,61.0578,0,0,0,3.080869e-15
mpc,2026-01-05 01:45:00,7,1.75,31.79392,3165.562,68.32985,2.68479,36.97049,1,1,2215.894,2215.576,0,0,0,0,0,0,0,0,0,59.8867,899.0879,0.4495439,0.5756605,0.3172331,0,250,0.3172331,2215.576,0,0,11.12794,0,36.97049,466.2419,466.1752,0.06674841,473.9541,0,967.1039,0,0,-1.169065e-13,4.263256e-14,57.20191,2.68479,0,61.0578,0,0,0,-1.776357e-15
mpc,2026-01-05 02:00:00,8,2,31.61747,3165.574,69.96874,4.903266,32.77179,1,1,2215.902,2215.584,0,0,0,0,0,0,0,0,0,62.71158,883.2684,0.4416342,0.5661425,0.3172331,0,250,0.3172331,2215.584,0,0,10.50791,1.652515,32.77179,464.3473,464.2808,0.06647692,471.1482,0,963.2732,0,0,6.739054e-14,4.263256e-14,59.46083,3.250751,0,62.71158,0,0,0,0
mpc,2026-01-05 02:15:00,9,2.25,31.34235,3194.987,73.07785,4.848383,22.9131,1,1,2236.491,2236.173,0,0,0,0,0,0,0,0,0,62.71158,867.4515,0.4337257,0.5561812,0.3172331,0,250,0.3172331,2236.173,0,0,13.61702,1.597632,22.9131,465.7083,465.6423,0.066058,470.4135,0,967.0723,0,0,1.29452e-13,4.263256e-14,59.46083,3.250751,0,62.71158,0,0,0,0
