controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
mpc,2026-01-05 00:00:00,0,0,23.54316,3038.787,102.9345,0,22.25681,1,1,2127.151,1627.151,155.3194,44.68061,200,1,200,0,0,0,0,0,999.8426,0.4999213,0.6296853,500,0,249.9603,0.1586165,1471.832,0,0,0,0,22.25681,38.28872,26.49297,11.79575,75.10571,0,150.2114,0,-7.105427e-15,1.669775e-13,7.81597e-14,102.9345,0,0,100,0,97.06548,0,0
mpc,2026-01-05 00:15:00,1,0.25,22.98495,3081.58,91.55787,0.4407991,15.51661,1,1,2157.106,2156.63,155.3194,44.68061,200,1,200,0,0,0,0,0.4407991,999.575,0.4997875,0.6295862,0.4757993,0,250,0.3171828,2001.311,0,0,0,0,15.51661,38.82791,36.0236,2.804313,83.41612,0,166.8322,0,-7.105427e-15,1.505462e-13,4.996004e-15,91.55787,0.4407991,0,100,0,108.4421,0,-1.421085e-14
mpc,2026-01-05 00:30:00,2,0.5,22.82123,3121.968,92.7606,3.745211,21.24856,1,1,2185.378,2185.06,0,0,0,0,0,0,0,0,0,92.981,976.1724,0.4880862,0.6294177,0.3172331,0,250,0.3172331,2185.06,0,0,0,3.524811,21.24856,39.3368,39.33109,0.005710195,43.03314,0,92.14659,0,0,-6.4726e-14,4.263256e-14,92.7606,0.2203995,0,97.46659,0,0,0,-5.440093e-15
mpc,2026-01-05 00:45:00,3,0.75,22.53235,3118.345,112.982,9.738488,15.5018,1,1,2182.841,2182.524,0,0,0,0,0,0,0,0,0,97.46659,951.6521,0.475826,0.6146814,0.3172331,0,250,0.3172331,2182.524,0,0,15.73576,9.518088,15.5018,39.29115,39.28544,0.005710195,41.97139,0,127.5057,0,0,1.334488e-13,4.263256e-14,97.24619,0.2203995,0,97.46659,0,0,0,-5.440093e-15
mpc,2026-01-05 01:00:00,4,1,22.26429,3110.083,121.0516,10.69027,26.80547,1,1,2177.058,2176.741,0,0,0,0,0,0,0,0,0,103.5399,925.6173,0.4628086,0.5992414,0.3172331,0,250,0.3172331,2176.741,0,0,20.99282,7.209142,26.80547,39.18704,39.18133,0.005710195,43.80223,0,136.2528,0,0,-1.870726e-13,4.263256e-14,100.0587,3.481124,0,103.5399,0,0,0,-7.105427e-15
mpc,2026-01-05 01:15:00,5,1.25,22.03359,3096.894,106.2349,6.528911,22.44667,1,1,2167.826,2167.509,0,0,0,0,0,0,0,0,0,103.5399,899.5866,0.4497933,0.5828476,0.3172331,0,250,0.3172331,2167.509,0,0,6.176163,3.047787,22.44667,39.02087,39.01516,0.005710195,42.8678,0,101.6469,0,0,2.128298e-13,4.263256e-14,100.0587,3.481124,0,103.5399,0,0,0,-7.105427e-15
mpc,2026-01-05 01:30:00,6,1.5,21.57527,3072.903,104.178,11.74712,16.21518,1,1,2151.032,2150.715,0,0,0,0,0,0,0,0,0,109.3686,872.1028,0.4360514,0.5664565,0.3172331,0,250,0.3172331,2150.715,0,0,0,6.556503,16.21518,38.71858,38.71287,0.005710195,41.47209,0,94.25415,0,0,5.839773e-14,4.263256e-14,104.178,5.190613,0,109.7775,0,0,0,0
mpc,2026-01-05 01:45:00,7,1.75,21.36075,3112.375,98.39485,0,12.45814,1,1,2178.662,2178.345,0,0,0,0,0,0,0,0,0,98.39485,847.3668,0.4236834,0.5491504,0.3172331,0,250,0.3172331,2178.345,0,0,0,0,12.45814,39.21592,39.21021,0.005710195,41.32165,0,82.6433,0,0,-1.162404e-13,4.263256e-14,98.39485,0,0,109.7775,0,0,0,0
mpc,2026-01-05 02:00:00,8,2,21.07252,3061.378,114.9408,6.041093,23.97991,1,1,2142.965,2142.648,0,0,0,0,0,0,0,0,0,109.1231,819.9527,0.4099763,0.5335745,0.3172331,0,250,0.3172331,2142.648,0,0,11.17897,0.6797445,23.97991,38.57337,38.56766,0.005710195,42.61011,0,105.6765,0,0,6.317169e-14,4.263256e-14,103.7618,5.361349,0,109.1231,0,0,0,1.776357e-15
mpc,2026-01-05 02:15:00,9,2.25,21.33942,3051.959,102.2658,6.887105,24.62894,1,1,2136.371,2136.054,0,0,0,0,0,0,0,0,0,107.6271,792.9168,0.3964584,0.5163122,0.3172331,0,250,0.3172331,2136.054,0,0,0,1.525756,24.62894,38.45468,38.44897,0.005710195,42.62148,0,87.8749,0,0,1.110223e-16,4.263256e-14,102.2658,5.361349,0,109.1231,0,0,0,1.776357e-15
