controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
mpc,2026-01-05 00:00:00,0,0,23.54316,3038.787,102.9345,0,22.25681,1,1,2127.151,1627.151,155.3194,44.68061,200,1,200,0,0,0,0,0,999.8426,0.4999213,0.6296853,500,0,249.9603,0.1586165,1471.832,0,0,0,0,22.25681,38.28872,26.49297,11.79575,75.10571,0,150.2114,0,-7.105427e-15,1.669775e-13,7.81597e-14,102.9345,0,0,100,0,97.06548,0,0
mpc,2026-01-05 00:15:00,1,0.25,23.24923,3042.925,110.0214,3.672383,21.06582,1,1,2130.048,2129.572,155.3194,44.68061,200,1,200,0,0,0,0,3.672383,998.7671,0.4993835,0.6295862,0.4757993,0,250,0.3171828,1974.252,0,0,0,0,21.06582,38.34086,35.53654,2.804313,83.91773,0,167.8355,0,-7.105427e-15,1.714184e-13,4.996004e-15,110.0214,3.672383,0,100,0,89.97861,0,0
mpc,2026-01-05 00:30:00,2,0.5,22.9735,3028.567,119.39,9.886218,18.99058,1,1,2119.997,2119.679,0,0,0,0,0,0,0,0,0,108.3141,971.5313,0.4857657,0.628909,0.3172331,0,250,0.3172331,2119.679,0,0,12.91209,8.050027,18.99058,38.15994,38.15423,0.005710195,41.47257,0,119.1048,0,0,-1.019185e-13,4.263256e-14,106.478,1.836191,0,108.3141,0,0,0,-4.218847e-15
mpc,2026-01-05 00:45:00,3,0.75,22.43874,3017.34,71.69011,7.278434,17.27559,1,1,2112.138,2111.821,0,0,0,0,0,0,0,0,0,73.5263,952.9968,0.4764984,0.611759,0.3172331,0,250,0.3172331,2111.821,0,0,0,5.442243,17.27559,38.01848,38.01277,0.005710195,41.00073,0,91.38933,0,0,-1.060263e-13,4.263256e-14,71.69011,1.836191,0,108.3141,0,0,0,-4.218847e-15
mpc,2026-01-05 01:00:00,4,1,22.4649,2974.927,106.0252,8.307827,14.14718,1,1,2082.449,2082.131,0,0,0,0,0,0,0,0,0,106.2183,926.2922,0.4631461,0.6000881,0.3172331,0,250,0.3172331,2082.131,0,0,5.016223,3.098568,14.14718,37.48408,37.47837,0.005710195,39.92646,0,93.85093,0,0,-5.795364e-14,4.263256e-14,101.009,5.209259,0,106.2183,0,0,0,6.217249e-15
mpc,2026-01-05 01:15:00,5,1.25,22.40795,2984.229,112.5084,3.244587,14.86582,1,1,2088.96,2088.643,0,0,0,0,0,0,0,0,0,104.2536,900.083,0.4500415,0.5832726,0.3172331,0,250,0.3172331,2088.643,0,0,11.49938,0,14.86582,37.60128,37.59557,0.005710195,40.16523,0,100.1669,0,0,8.093526e-14,4.263256e-14,101.009,3.244587,0,106.2183,0,0,0,6.661338e-15
mpc,2026-01-05 01:30:00,6,1.5,22.16432,2983.32,116.3566,0.2602556,15.80333,1,1,2088.324,2088.007,0,0,0,0,0,0,0,0,0,104.0219,873.9358,0.4369679,0.5667691,0.3172331,0,250,0.3172331,2088.007,0,0,12.595,0,15.80333,37.58983,37.58412,0.005710195,40.30324,0,102.3328,0,0,-7.827072e-14,4.263256e-14,103.7616,0.2602556,0,109.1599,0,0,0,5.551115e-17
mpc,2026-01-05 01:45:00,7,1.75,22.0717,2954.525,123.9472,3.758705,15.16365,1,1,2068.167,2067.85,0,0,0,0,0,0,0,0,0,107.5203,846.9182,0.4234591,0.5503046,0.3172331,0,250,0.3172331,2067.85,0,0,20.18556,0,15.16365,37.22701,37.2213,0.005710195,39.82579,0,114.4717,0,0,8.992806e-15,4.263256e-14,103.7616,3.758705,0,109.1599,0,0,0,-8.881784e-16
mpc,2026-01-05 02:00:00,8,2,21.92185,2954.536,126.92,6.864573,13.55599,1,1,2068.175,2067.858,0,0,0,0,0,0,0,0,0,112.4102,818.6823,0.4093412,0.533292,0.3172331,0,250,0.3172331,2067.858,0,0,19.06086,2.313521,13.55599,37.22715,37.22144,0.005710195,39.54323,0,115.9573,0,0,-2.2915e-13,4.263256e-14,107.8592,4.551051,0,112.4102,0,0,0,3.552714e-15
mpc,2026-01-05 02:15:00,9,2.25,21.67202,2981.987,132.5598,6.787736,9.71173,1,1,2087.391,2087.074,0,0,0,0,0,0,0,0,0,112.4102,790.4509,0.3952254,0.5155122,0.3172331,0,250,0.3172331,2087.074,0,0,24.70064,2.236685,9.71173,37.57304,37.56733,0.005710195,39.22291,0,124.9127,0,0,-2.156053e-13,4.263256e-14,107.8592,4.551051,0,112.4102,0,0,0,3.552714e-15
mpc,2026-01-05 02:30:00,10,2.5,21.63224,2994.783,113.2926,9.534437,20.66053,1,1,2096.348,2096.031,0,0,0,0,0,0,0,0,0,117.2414,761.0161,0.380508,0.4977353,0.3172331,0,250,0.3172331,2096.031,0,0,1.057251,4.528365,20.66053,37.73426,37.72855,0.005710195,41.24796,0,92.13111,0,0,-4.024558e-14,4.263256e-14,112.2353,5.006072,0,117.2414,0,0,0,8.881784e-16
mpc,2026-01-05 02:45:00,11,2.75,21.4337,3007.984,109.0763,3.393258,25.04492,1,1,2105.589,2105.272,0,0,0,0,0,0,0,0,0,112.4696,732.7789,0.3663894,0.4792007,0.3172331,0,250,0.3172331,2105.272,0,0,0,0,25.04492,37.9006,37.89489,0.005710195,42.14535,0,84.29069,0,0,-4.302114e-14,4.263256e-14,109.0763,3.393258,0,117.2414,0,0,0,-4.440892e-15
mpc,2026-01-05 03:00:00,12,3,21.24468,2999.182,101.8974,0,18.32536,1,1,2099.427,2099.11,0,0,0,0,0,0,0,0,0,101.8974,707.1892,0.3535946,0.4614201,0.3172331,0,250,0.3172331,2099.11,0,0,0,0,18.32536,37.78969,37.78398,0.005710195,40.8831,0,81.7662,0,0,-9.225953e-14,4.263256e-14,101.8974,0,0,117.3092,0,0,0,0
mpc,2026-01-05 03:15:00,13,3.25,21.00797,3026.978,102.1285,0,22.63943,1,1,2118.885,2118.567,0,0,0,0,0,0,0,0,0,102.1285,681.5457,0.3407729,0.4453067,0.3172331,0,250,0.3172331,2118.567,0,0,0,0,22.63943,38.13992,38.13421,0.005710195,41.94613,0,83.89225,0,0,-1.835754e-13,4.263256e-14,102.1285,0,0,117.3092,0,0,0,0
mpc,2026-01-05 03:30:00,14,3.5,20.9474,3028.976,112.0682,0,14.22216,1,1,2120.283,2119.966,0,0,0,0,0,0,0,0,0,110.6249,653.7822,0.3268911,0.4291593,0.3172331,0,250,0.3172331,2119.966,0,0,1.443296,0,14.22216,38.16509,38.15938,0.005710195,40.55135,0,83.59239,0,0,-5.17919e-14,4.263256e-14,110.6249,0,0,115.124,0,0,0,0
