controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
tuned,2026-01-05 00:00:00,0,0,26.20632,2691.497,81.81974,0,28.67395,1,1,1884.048,1384.048,613.0214,186.9786,800,2,200,100,0,0,500,0,1124.843,0.5624213,0.6296853,500,0,249.9603,0.1586165,771.0268,0,0,0,0,28.67395,351.0231,143.6525,207.3706,335.9735,0,671.9469,0,-2.842171e-14,-2.877698e-13,7.81597e-14,81.81974,0,0,0,500,218.1803,0,0
tuned,2026-01-05 00:15:00,1,0.25,25.99309,2695.162,87.4529,2.098504,27.38322,1,1,1886.614,1886.138,451.8394,129.9803,581.8197,2,81.81974,0,0,0,500,0,1249.666,0.6248328,0.7082969,0.4757993,0,250,0.3171828,1434.298,0,0,5.633156,2.098504,27.38322,349.9717,266.0661,83.90565,401.126,0,815.5892,0,0,4.448664e-13,4.996004e-15,81.81974,0,0,0,500,0,0,0
tuned,2026-01-05 00:30:00,2,0.5,25.79702,2682.445,94.89978,5.649267,24.96052,1,1,1877.711,1877.394,454.755,130.9306,585.6856,2,84.63632,1.049252,0,0,500,0,1374.469,0.6872344,0.786896,0.3172331,0,250,0.3172331,1422.639,0,0,10.26346,4.600015,24.96052,346.9323,262.8516,84.08069,398.394,0,822.4274,0,-5.684342e-14,-2.415845e-13,4.263256e-14,84.63632,1.049252,0,0,500,0,0,0
tuned,2026-01-05 00:45:00,3,0.75,25.34054,2672.501,56.98444,4.159105,22.98412,1,1,1870.751,1870.433,116.2763,33.72368,150,1,88.05747,2.582591,0,0,59.35994,0,1389.092,0.6945462,0.8654828,0.3172331,0,250,0.3172331,1754.157,0,0,0,1.576515,22.98412,342.469,321.1248,21.3442,359.0561,0,720.8316,0,0,1.117995e-13,4.263256e-14,56.98444,2.582591,0,0,59.35994,31.07303,0,-7.105427e-15
tuned,2026-01-05 01:00:00,4,1,25.44325,2634.935,84.27647,4.747329,19.20867,1,1,1844.455,1844.137,116.2438,33.75622,150,1,80.28922,2.976719,0,0,66.73406,0,1405.557,0.7027786,0.8746911,0.3172331,0,250,0.3172331,1727.894,0,0,3.987251,1.77061,19.20867,338.3549,316.9724,21.38247,354.2524,0,718.4371,0,-7.105427e-15,-1.819656e-13,4.263256e-14,80.28922,2.976719,0,0,66.73406,0,0,0
tuned,2026-01-05 01:15:00,5,1.25,25.46082,2643.174,89.42975,1.85405,20.29833,1,1,1850.222,1849.905,116.2145,33.78546,150,1,81.08667,3.330841,0,0,65.58249,0,1421.732,0.7108658,0.8850588,0.3172331,0,250,0.3172331,1733.69,0,0,8.343083,0,20.29833,339.5332,318.1485,21.38468,355.6589,0,725.7096,0,7.105427e-15,-2.461364e-13,4.263256e-14,81.08667,1.85405,0,0,65.58249,1.476791,0,1.332268e-15
tuned,2026-01-05 01:30:00,6,1.5,25.28932,2642.369,92.48858,0.1487175,21.65785,1,1,1849.658,1849.341,116.2349,33.76514,150,1,82.47718,3.084709,0,0,64.43811,0,1437.617,0.7188087,0.8952435,0.3172331,0,250,0.3172331,1733.106,0,0,10.0114,0,21.65785,338.2588,316.9442,21.31463,354.67,0,726.6097,0,0,3.550493e-13,4.263256e-14,82.47718,0.1487175,0,0,64.43811,2.935992,0,1.110223e-14
tuned,2026-01-05 01:45:00,7,1.75,25.26617,2616.865,98.52211,2.147832,21.01238,1,1,1831.805,1831.488,116.2695,33.73051,150,1,83.90738,2.665282,0,0,63.42734,0,1453.248,0.7266239,0.9052465,0.3172331,0,250,0.3172331,1715.219,0,0,14.61473,0,21.01238,334.838,313.5269,21.31103,351.0983,0,727.4071,0,7.105427e-15,3.672618e-13,4.263256e-14,83.90738,2.147832,0,0,63.42734,0.5174504,0,3.552714e-15
tuned,2026-01-05 02:00:00,8,2,25.1828,2616.874,100.8852,3.922613,19.13349,1,1,1831.812,1831.495,116.2748,33.72517,150,1,85.73422,2.600601,0,0,61.66518,0,1468.435,0.7342177,0.9150889,0.3172331,0,250,0.3172331,1715.22,0,0,15.15094,1.322012,19.13349,334.2789,313.0025,21.27634,350.2193,0,728.8544,0,-7.105427e-15,-5.340173e-14,4.263256e-14,85.73422,2.600601,0,0,61.66518,0,0,0
tuned,2026-01-05 02:15:00,9,2.25,24.9962,2641.189,105.3681,3.878706,14.41397,1,1,1848.832,1848.515,116.2627,33.7373,150,1,87.41766,2.747491,0,0,59.83485,0,1483.163,0.7415815,0.9246522,0.3172331,0,250,0.3172331,1732.252,0,0,17.9504,1.131215,14.41397,33.27898,31.18054,2.098439,67.53836,0,167.9925,0,-1.421085e-14,1.769696e-13,4.263256e-14,87.41766,2.747491,0,0,59.83485,0,0,0
