controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 11:45:00,47,11.75,26.19428,3071.599,86.69693,238.4023,139.2067,0,0,2150.119,2149.802,625.082,331.3436,956.4256,2,28.7271,73.64409,54.05441,800,0,198.6894,200,0.1,0.1572398,0.3172331,0,250,0.3172331,1524.72,40.56491,56.58991,0,164.7582,98.64178,400.4968,284.0054,116.4914,0,633.7228,3706.019,0,-5.684342e-14,6.133982e-15,4.263256e-14
naive,2026-01-05 12:00:00,48,12,26.42479,3067.569,94.52213,237.6087,148.2829,0,0,2147.298,2146.981,1169.665,488.6559,1658.321,4,224.4848,77.07655,56.75948,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,977.3163,42.49024,56.34748,0,160.5322,105.7927,401.8695,182.9059,218.9636,0,691.361,4016.013,0,-1.705303e-13,1.24345e-13,4.263256e-14
naive,2026-01-05 12:15:00,49,12.25,26.69144,3062.463,87.52535,235.8805,154.3999,0,0,2143.724,2143.407,555.5114,304.0909,859.6023,2,0,0,59.60229,800,0,302.1852,249.3711,0.1246855,0.2046279,0.3172331,0,250,0.3172331,1587.895,44.49123,56.06702,0,155.5278,109.9087,403.415,298.8168,104.5982,0,623.5908,3634.959,0,5.684342e-14,-7.993606e-15,4.263256e-14
naive,2026-01-05 12:30:00,50,12.5,26.88025,3114.958,79.59661,234.8088,164.9318,0,0,2180.471,2180.153,632.392,335.388,967.7801,2,21.81917,83.46328,62.49762,800,0,197.3272,200,0.1,0.1570253,0.3172331,0,250,0.3172331,1547.761,46.5581,55.86844,0,151.3455,118.3737,411.9402,292.4071,119.5331,0,650.1586,3774.091,0,-5.684342e-14,-1.471046e-15,4.263256e-14
naive,2026-01-05 12:45:00,51,12.75,26.91781,3079.369,74.3983,239.5334,176.5082,0,0,2155.558,2155.241,1175.991,492.4055,1668.397,4,216.4101,86.43084,65.55593,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,979.2498,48.81672,55.82894,0,153.1026,127.6915,407.5519,185.147,222.4049,0,701.6951,4060.617,0,1.705303e-13,1.24345e-13,4.263256e-14
naive,2026-01-05 13:00:00,52,13,27.15531,3092.57,85.28179,234.6609,186.7598,0,0,2164.799,2164.482,561.8899,306.9028,868.7927,2,0,0,68.7927,800,0,303.0542,249.1538,0.1245769,0.2046279,0.3172331,0,250,0.3172331,1602.592,51.0963,55.57915,0,145.2858,135.6635,411.3307,304.5064,106.8243,0,637.1864,3692.617,0,0,-7.993606e-15,4.263256e-14
naive,2026-01-05 13:15:00,53,13.25,27.22732,3076.821,84.43667,232.5385,196.1531,0,0,2153.775,2153.458,639.6567,339.4258,979.0825,2,14.79817,92.11636,72.168,800,0,196.4583,200,0.1,0.1568885,0.3172331,0,250,0.3172331,1513.801,53.56175,55.50342,0,140.4222,142.5914,409.8529,288.069,121.7839,0,654.6292,3780.248,0,-1.136868e-13,8.992806e-15,4.263256e-14
naive,2026-01-05 13:30:00,54,13.5,27.47547,3058.251,69.16343,229.4129,207.7395,0,0,2140.776,2140.459,1182.923,496.3535,1679.276,4,208.908,94.71677,75.65135,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,957.536,55.99684,55.24242,0,134.6961,151.7426,409.5064,183.1659,226.3405,0,708.5461,4067.207,0,1.136868e-13,1.24345e-13,4.263256e-14
naive,2026-01-05 13:45:00,55,13.75,27.46342,3071.485,86.66827,228.8899,208.6793,0,0,2150.04,2149.723,569.1771,310.1153,879.2924,2,0,0,79.29241,800,0,303.533,249.0341,0.1245171,0.2046279,0.3172331,0,250,0.3172331,1580.545,58.69959,55.2551,0,131.7241,149.9797,411.1742,302.2639,108.9102,0,641.0615,3690.9,0,-5.684342e-14,-7.993606e-15,4.263256e-14
naive,2026-01-05 14:00:00,56,14,27.70628,3045.203,84.66172,226.3777,221.0862,0,1,2131.642,2131.325,647.1071,343.4893,990.5964,2,8.250041,99.518,82.82836,800,0,195.9797,200,0.1,0.1568131,0.3172331,0,250,0.3172331,1484.218,61.1563,54.99967,0,126.8597,159.9299,409.7492,285.2997,124.4494,0,659.5311,3784.38,0,5.684342e-14,7.271961e-15,4.263256e-14
