controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw,dhw_served_kw,process_served_kw,cooling_served_kw,store_discharge_commanded_kw,store_charge_commanded_kw,dumped_heat_kw,surplus_cooling_kw,service_balance_residual_kw
naive,2026-01-05 00:00:00,0,0,33.4779,3255.844,56.74595,0,55.99831,1,1,2279.091,1779.091,755.1298,392.0924,1147.222,3,0,0,347.2222,800,0,56.74595,985.6561,0.492828,0.6296853,500,0,249.9603,0.1586165,1023.961,240.3392,48.9294,0,0,0,498.9874,224.1874,274.7999,616.2799,0,1177.514,0,-5.684342e-14,-6.750156e-14,7.81597e-14,56.74595,0,55.99831,300,0,0,184.3409,0
naive,2026-01-05 00:15:00,1,0.25,33.32645,3232.988,58.61814,6.213082,59.46133,1,1,2263.091,2262.615,570.294,310.6077,880.9017,2,0,0,80.90174,800,0,56.74595,971.3144,0.4856572,0.6206532,0.4757993,0,250,0.3171828,1692.321,56.09633,49.08868,1.872185,6.213082,3.365002,493.6838,369.1728,124.511,680.5146,0,1319.751,0,5.684342e-14,-1.063594e-13,4.996004e-15,56.74595,0,56.09633,56.74595,0,0,0,0
naive,2026-01-05 00:30:00,2,0.5,33.11289,3211.192,58.40728,8.029265,85.3992,1,1,2247.834,2247.517,571.9795,311.3508,883.3304,2,0,0,83.33036,800,0,60.78858,955.9644,0.4779822,0.6116225,0.3172331,0,250,0.3172331,1675.537,57.92267,49.31329,0.7252337,4.922724,27.47653,487.8555,363.6478,124.2076,680.962,0,1316.189,0,5.684342e-14,1.085798e-13,4.263256e-14,57.68204,3.106541,57.92267,60.78858,0,0,0,8.881784e-16
naive,2026-01-05 00:45:00,3,0.75,32.69077,3233.136,65.72539,2.979407,73.35505,1,1,2263.195,2262.878,581.1447,315.3913,896.536,2,0,0,96.53602,800,0,60.9032,940.5881,0.4702941,0.6019568,0.3172331,0,250,0.3172331,1681.733,67.42788,49.75725,7.801599,0,5.927162,486.2887,361.351,124.9377,678.0159,0,1313.513,0,0,7.41629e-14,4.263256e-14,57.92379,2.979407,67.42788,62.67124,0,0,0,-1.776357e-15
naive,2026-01-05 01:00:00,4,1,32.56385,3279.278,67.58697,0,60.89136,1,1,2295.494,2295.177,582.6249,316.0438,898.6688,2,0,0,98.66876,800,0,59.87419,925.4715,0.4627357,0.5922745,0.3172331,0,250,0.3172331,1712.552,69.01773,49.89075,7.712778,0,0,491.7536,366.8725,124.8811,682.9163,0,1323.01,0,0,-3.297362e-14,4.263256e-14,59.87419,0,60.89136,64.17963,0,0,8.126372,0
naive,2026-01-05 01:15:00,5,1.25,32.38204,3248.623,66.5161,0.9241232,56.94888,1,1,2274.036,2273.719,581.0036,315.3291,896.3327,2,0,0,96.33267,800,0,62.34087,909.7406,0.4548703,0.5827558,0.3172331,0,250,0.3172331,1692.715,67.52378,50.08197,5.099356,0,0,485.0784,361.0759,124.0025,676.4049,0,1305.264,0,0,-9.325873e-15,4.263256e-14,61.41674,0.9241232,56.94888,64.86109,0,0,10.5749,-1.776357e-15
naive,2026-01-05 01:30:00,6,1.5,32.07912,3263.32,57.38532,0,58.96542,1,1,2284.324,2284.007,579.2476,314.5549,893.8025,2,0,0,93.80253,800,0,57.38532,895.251,0.4476255,0.5728503,0.3172331,0,250,0.3172331,1704.759,65.97761,50.40056,0,0,0,483.834,361.0786,122.7554,675.6335,0,1294.566,0,0,3.674838e-14,4.263256e-14,57.38532,0,58.96542,65.29095,0,0,7.012187,0
naive,2026-01-05 01:45:00,7,1.75,31.9312,3181.943,53.22336,0,57.92406,1,1,2227.36,2227.043,578.2509,314.1155,892.3665,2,0,0,92.36647,800,0,53.22336,881.8043,0.4409021,0.5637265,0.3172331,0,250,0.3172331,1648.792,65.07684,50.55613,0,0,0,470.1484,348.025,122.1234,662.1405,0,1267.405,0,-5.684342e-14,-3.363976e-14,4.263256e-14,53.22336,0,57.92406,64.16157,0,0,7.152775,0
naive,2026-01-05 02:00:00,8,2,31.76352,3156.18,60.22619,2.225969,52.49967,1,1,2209.326,2209.009,577.3625,313.7239,891.0863,2,0,0,91.08633,800,0,62.45215,866.0524,0.4330262,0.5552592,0.3172331,0,250,0.3172331,1631.646,64.29709,50.73248,0,0,0,464.5332,343.0702,121.463,656.7941,0,1256.514,0,0,-1.236788e-13,4.263256e-14,60.22619,2.225969,52.49967,62.7943,0,0,11.79742,2.220446e-15
naive,2026-01-05 02:15:00,9,2.25,31.59644,3192.006,59.66186,5.604414,40.37968,1,1,2234.404,2234.087,576.0614,313.1503,889.2118,2,0,0,89.21175,800,0,61.9254,850.4347,0.4252174,0.5453405,0.3172331,0,250,0.3172331,1658.025,63.09309,50.90821,0,3.340876,0,467.9977,347.2747,120.723,660.425,0,1269.341,0,0,4.82947e-14,4.263256e-14,59.66186,2.263538,40.37968,62.75628,0,0,22.71341,-1.332268e-15
