run_id,study_group,scenario,city,controller,seed,days,demand_scale,perfect_forecast,parameter_draw,recovery_fraction_it,recovery_fraction_captured,it_heat_mwh,captured_mwh,absorbed_mwh,compressor_mwh,dhw_delivered_mwh,process_delivered_mwh,dhw_hp_mwh,process_hp_mwh,absorption_heat_mwh,absorption_cooling_mwh,orc_heat_mwh,orc_electric_mwh,store_charge_mwh,store_discharge_mwh,store_discharge_dhw_mwh,store_discharge_process_mwh,dumped_heat_mwh,surplus_cooling_mwh,store_net_change_mwh,store_standing_loss_mwh,buffer_net_change_mwh,buffer_standing_loss_mwh,rejected_mwh,unmet_demand_percent,fallback_demand_percent,cooling_electric_saving_percent,net_cost_inr,max_source_residual_kw,max_hp_residual_kw,max_store_residual_kw,max_buffer_residual_kw,max_service_residual_kw,max_balance_residual_kw,mpc_solves,mpc_time_limited_solves,parameters_json
sweep__A__tuned__seed4__days30__scale5__perfect0__drawnone,sweep,A,Nagpur,tuned,4,30,5.0,False,-1,0.314719191927674,0.4495988456109629,2489.521795274158,1742.6652566919108,783.5002876950156,277.52671976532673,541.8297222566977,256.3174813793793,535.703125755132,310.72743677465456,179.6939578539837,117.96029037426436,0.0,0.0,34.90248707657207,35.09317478354863,23.588800119091157,11.50437466445748,83.37653367725794,2.7239145880566857,-0.5500826412446579,0.359394934268087,0.125,0.2283681524982908,958.811600844397,0.0,44.72683828949134,45.60986441856255,9056597.295393089,0.0,4.547473508864641e-13,4.721778523730791e-13,7.815970093361102e-14,2.700062395888381e-13,4.721778523730791e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed4__days30__scale2__perfect0__drawnone,sweep,C,Coimbatore,tuned,4,30,2.0,False,-1,0.1946767801151432,0.278109685878776,2323.5536755892144,1626.48757291245,452.3419479884144,150.7239655631392,394.9500978241225,150.7670337059351,375.7868551713497,193.76039595250532,0.0,0.0,0.0,0.0,33.518662427698395,33.30467159786153,33.30467159786153,0.0,57.13479119165895,0.0,-0.3002439609445789,0.514234790781456,0.125,0.2283681524982908,1173.7922567715375,0.0,24.56101347284468,28.808257003520225,3365875.82068864,0.0,3.410605131648481e-13,4.768407890765047e-13,7.815970093361102e-14,2.273736754432321e-13,4.768407890765047e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
monte_carlo__C__tuned__seed100092__days30__scale1__perfect0__draw9,monte_carlo,C,Coimbatore,tuned,100092,30,1.0,False,9,0.0976209028216533,0.1341168172647195,2320.3816327278746,1688.958584743156,226.51774987767712,72.71701853287814,195.47477220472345,75.62674919580292,165.35657888201413,96.2674575418765,0.0,0.0,0.0,0.0,37.61073198666461,36.92447769186514,36.90260751615229,0.0218701757128441,27.44699271522945,0.0,-0.3004268463644513,0.986681141163934,0.125,0.2283681524982908,1462.0874667129806,0.0,25.12898850107861,12.251404671538031,2530146.0485229893,0.0,1.4210854715202006e-13,4.576339307504895e-13,7.815970093361102e-14,8.526512829121202e-14,4.576339307504895e-13,0,0,"{""absorption_nominal_cop"": 0.6785131134982512, ""capture_fraction"": 0.727879656053643, ""hp_eta2"": 0.46287771249013027, ""mechanical_chiller_nominal_cop"": 6.011286491651191, ""orc_eta2"": 0.5759160600046427, ""store_loss_per_day"": 0.02610186759327688}"
monte_carlo__A__tuned__seed100230__days30__scale1__perfect0__draw23,monte_carlo,A,Nagpur,tuned,100230,30,1.0,False,23,0.0896076030267868,0.1263310474541787,2488.7938968446474,1765.3210356293002,223.01485552394504,78.51702370232712,107.13119863800138,53.889043009189045,70.74123988489784,47.27026452172966,127.57883315738428,80.04362411345102,0.0,0.0,55.94154166226037,55.99304221329845,39.21110775868771,16.781934454610745,12.984304972735517,2.785940081598784,-0.5305810259649059,0.4790804749268249,0.125,0.2283681524982908,1541.9528119528568,0.0,26.97367218658343,12.996307544011028,5342440.957646376,0.0,4.547473508864641e-13,4.805045250577679e-13,7.815970093361102e-14,5.684341886080803e-14,4.805045250577679e-13,0,0,"{""absorption_nominal_cop"": 0.7098030196127147, ""capture_fraction"": 0.7093078450037251, ""hp_eta2"": 0.4688097303433095, ""mechanical_chiller_nominal_cop"": 6.017938471795581, ""orc_eta2"": 0.5260580416034223, ""store_loss_per_day"": 0.013116668835590702}"
sweep__B__tuned__seed0__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,0,30,0.5,False,-1,0.0388868896720569,0.0555526995315099,2057.4003033027075,1440.180212311895,80.00589860578897,24.6162899063971,78.05670225790746,21.636159037348925,22.64512306535789,15.059911172989125,0.0,0.0,0.0,0.0,66.91715427383906,66.90621456577911,57.12220157933906,9.784012986440052,4.918387508869761,0.0,-0.5134174442618198,0.5243571523217648,0.125,0.2283681524982908,1359.820945553608,0.0,30.6895123245429,5.301368010391518,3493867.88108904,0.0,1.1368683772161605e-13,4.809486142676178e-13,7.815970093361102e-14,2.8421709430404014e-14,4.809486142676178e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed0__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,0,30,3.0,False,-1,0.2844105326624006,0.4063007609462866,2322.8713101804765,1626.0099171263334,660.6490666346376,219.54177607243025,581.317436674141,217.0731845156931,569.2644595792535,277.4220697832312,0.0,0.0,0.0,0.0,33.50431334458308,33.28974427508662,33.28974427508662,0.0,81.58565244773715,0.0,-0.3002439609445789,0.5148130304410652,0.125,0.2283681524982908,965.0074823391974,0.0,26.07957984070373,44.36792681495199,4211054.410152921,0.0,3.410605131648481e-13,4.725109192804666e-13,7.815970093361102e-14,3.3395508580724714e-13,4.725109192804666e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed1__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,1,30,0.5,False,-1,0.0389133046200371,0.0555904351714815,2054.9241417694693,1438.4468992386282,79.96388909974368,24.598457690031086,78.1395474541765,21.564028373996397,22.56966503796894,15.00584989330084,0.0,0.0,0.0,0.0,66.986831858505,66.89265688491864,57.164063427237664,9.728593457680972,4.7645959880155,0.0,-0.4328513365125256,0.52702631009889,0.125,0.2283681524982908,1358.1296419863863,0.0,30.675640182415485,5.321728430548711,3636404.0378095545,0.0,1.4210854715202006e-13,4.811706588725428e-13,7.815970093361102e-14,2.8421709430404014e-14,4.811706588725428e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed1__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,1,30,3.0,False,-1,0.2841302061636024,0.4059002945194321,2320.075643933272,1624.05295075329,659.2035710259133,219.07923498298496,581.1767251560365,216.801855849354,567.7959127496003,276.9826428832489,0.0,0.0,0.0,0.0,33.50425037604902,33.28970301857927,33.28970301857927,0.0,80.08967764603807,0.0,-0.3002439609445789,0.5147913184143412,0.125,0.2283681524982908,964.4960115748788,0.0,26.023652624977128,44.17291992925142,4226233.20898607,0.0,4.547473508864641e-13,4.821698595947055e-13,7.815970093361102e-14,3.392841563254479e-13,4.821698595947055e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed2__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,2,30,0.5,False,-1,0.0389529625028589,0.0556470892897985,2059.540285443439,1441.6781998104077,80.22519551200574,24.684252793032165,78.39426566486617,21.616156288484948,22.95556881491538,15.105794035503536,0.0,0.0,0.0,0.0,66.848085454619,66.80784122669127,57.07769328238416,9.7301479443071,4.858782123759071,0.0,-0.4814045346610679,0.5216487625887969,0.125,0.2283681524982908,1361.0996361459036,0.0,30.50337613116944,5.377793167217084,3506786.589630814,0.0,1.4210854715202006e-13,4.811706588725428e-13,7.815970093361102e-14,2.8421709430404014e-14,4.811706588725428e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed2__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,2,30,3.0,False,-1,0.2844500446981481,0.4063572067116401,2325.2874190490447,1627.7011933343313,661.4281102845422,219.72189863977903,583.5016964402595,216.49173776141512,570.637574350257,277.00834161935023,0.0,0.0,0.0,0.0,33.50409295471388,33.28936137081516,33.28936137081516,0.0,80.94184313874779,0.0,-0.3002439609445789,0.514975544843307,0.125,0.2283681524982908,965.9197148972908,0.0,25.978354717675995,44.38918066027506,4184473.4611505033,0.0,3.410605131648481e-13,4.618527782440651e-13,7.815970093361102e-14,3.392841563254479e-13,4.618527782440651e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed3__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,3,30,0.5,False,-1,0.0388732977488337,0.0555332824983339,2055.5952007413107,1438.9166405189176,79.90776428949074,24.58810096274688,77.94097579667807,21.641912685241287,22.73511706512175,15.060299489241633,0.0,0.0,0.0,0.0,66.70044869787425,66.68983818185531,56.91518213646574,9.774656045389555,4.902366254299311,0.0,-0.5151437996108892,0.5257543156298542,0.125,0.2283681524982908,1358.6555080769283,0.0,31.245540560130028,5.455703374205544,3778020.2695467584,0.0,1.7053025658242404e-13,4.801714581503802e-13,7.815970093361102e-14,2.8421709430404014e-14,4.801714581503802e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed3__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,3,30,3.0,False,-1,0.2842958197596283,0.4061368853708975,2320.833291159544,1624.583303811681,659.8032030356387,219.36307031026027,580.2997524871018,217.5822954139899,567.6316206171374,278.0299323330105,0.0,0.0,0.0,0.0,33.50472039575093,33.290514409161446,33.290514409161446,0.0,81.07001945821771,0.0,-0.3002439609445789,0.5144499475340744,0.125,0.2283681524982908,964.426732623544,0.0,26.398169639362223,43.748371211981286,4274764.227031791,0.0,3.410605131648481e-13,4.547473508864641e-13,7.815970093361102e-14,3.3750779948604764e-13,4.547473508864641e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed4__days30__scale0.5__perfect0__drawnone,sweep,B,Bhopal,tuned,4,30,0.5,False,-1,0.0389932830458192,0.0557046900654561,2058.004684093304,1440.603278865313,80.24835915647215,24.684292860257504,78.44209684150638,21.53776763431929,22.850774012554048,15.043492603874482,0.0,0.0,0.0,0.0,67.03838540030111,66.97639921725529,57.26075806376839,9.715641153486908,4.890801357858148,0.0,-0.4615909830149912,0.523577166060803,0.125,0.2283681524982908,1360.0015515563423,0.0,30.973797481566397,5.502527160163118,3657024.761266183,0.0,1.4210854715202006e-13,4.827249711070182e-13,7.815970093361102e-14,2.8421709430404014e-14,4.827249711070182e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed4__days30__scale3__perfect0__drawnone,sweep,C,Coimbatore,tuned,4,30,3.0,False,-1,0.284428684384241,0.4063266919774873,2323.5536755892144,1626.48757291245,660.8853150440079,219.5285642501228,583.5652873415103,215.9592013700004,570.2509696481293,276.6585333328843,0.0,0.0,0.0,0.0,33.50437631311714,33.29000716857912,33.29000716857912,0.0,80.67502143808206,0.0,-0.3002439609445789,0.5146131054826069,0.125,0.2283681524982908,965.248889715944,0.0,26.31675075213543,44.11923009770442,4265384.720382974,0.0,3.410605131648481e-13,4.67847982577041e-13,7.815970093361102e-14,3.3750779948604764e-13,4.67847982577041e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed0__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,tuned,0,30,1.0,False,-1,0.0753297239073096,0.1076138912961566,2057.4003033027075,1440.180212311895,154.98339681460814,48.141034593450826,149.83183219617945,42.37805832845805,76.53418414895971,33.458771838587964,0.0,0.0,0.0,0.0,93.13147542051124,93.27204297636686,77.21082941659155,16.061213559775304,11.055108439277031,0.0,-0.5436906879493831,0.4031231320937758,0.125,0.2283681524982908,1284.843447344789,0.0,33.18397588743524,11.379310583510934,3862350.928800816,0.0,1.4210854715202006e-13,4.819478149897806e-13,7.815970093361102e-14,8.526512829121202e-14,4.819478149897806e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed0__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,tuned,0,30,5.0,False,-1,0.3753067751015455,0.5361525358593507,2322.8713101804765,1626.0099171263334,871.7893403997363,284.54920047874793,807.6604401247263,255.03343107499472,805.2564124827134,317.576051932234,0.0,0.0,0.0,0.0,33.50607646353675,33.29383815116398,33.29383815116398,0.0,93.43243136639042,0.0,-0.3002439609445789,0.5124822733173641,0.125,0.2283681524982908,753.8672085740989,0.0,40.96515511964081,59.55696131239789,7235283.68147904,0.0,4.547473508864641e-13,4.547473508864641e-13,7.815970093361102e-14,4.547473508864641e-13,4.547473508864641e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed1__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,tuned,1,30,1.0,False,-1,0.0752909623216907,0.1075585176024153,2054.9241417694693,1438.4468992386282,154.71721613189783,48.03842142459602,149.95276563450852,42.27633760117374,76.244046579531,33.21382185217125,0.0,0.0,0.0,0.0,93.2977691247916,93.43607924344406,77.44254436532187,15.99353487812219,10.66484443946406,0.0,-0.5404906406103461,0.4021805219578838,0.125,0.2283681524982908,1283.3763149542324,0.0,33.17110540203661,11.13555676125178,3996926.686056853,0.0,1.7053025658242404e-13,4.821698595947055e-13,7.815970093361102e-14,8.526512829121202e-14,4.821698595947055e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed1__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,tuned,1,30,5.0,False,-1,0.3749252805983554,0.5356075437119364,2320.075643933272,1624.05295075329,869.8550118110923,283.9329793376669,807.2271571943098,254.80185842563245,803.2686816964766,317.0137997055522,0.0,0.0,0.0,0.0,33.50550974673022,33.29328898556639,33.29328898556639,0.0,91.54675476765286,0.0,-0.3002439609445789,0.5124647221084245,0.125,0.2283681524982908,753.8445707896997,0.0,40.92696527051992,59.36238711377613,7233905.539899662,0.0,4.547473508864641e-13,4.547473508864641e-13,7.815970093361102e-14,3.240741008880832e-13,4.547473508864641e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed2__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,tuned,2,30,1.0,False,-1,0.075531018672907,0.10790145524701,2059.540285443439,1441.6781998104077,155.55917575743274,48.31941638492444,150.69232651127675,42.34244813030992,77.98806168523579,33.57868177799495,0.0,0.0,0.0,0.0,92.31184867912644,92.4475372909836,76.55877126631908,15.888766024664536,10.979506112627702,0.0,-0.5372484428122113,0.4015598309550489,0.125,0.2283681524982908,1285.7656559004763,0.0,32.9306643005254,11.369815234845856,3870083.803073344,0.0,1.4210854715202006e-13,4.799494135454552e-13,7.815970093361102e-14,8.526512829121202e-14,4.799494135454552e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed2__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,tuned,2,30,5.0,False,-1,0.3752018559130598,0.5360026513043712,2325.2874190490447,1627.7011933343313,872.4521551584904,284.80467308030126,808.613116555442,254.91253860586855,805.5657299485072,318.18558854355405,0.0,0.0,0.0,0.0,33.50550974673022,33.292873697171785,33.292873697171785,0.0,93.51853702792228,0.0,-0.3002439609445789,0.5128800105030186,0.125,0.2283681524982908,754.8956700233426,0.0,40.95657631973325,59.35212591528593,7231103.435926225,0.0,3.410605131648481e-13,4.817257703848554e-13,7.815970093361102e-14,2.273736754432321e-13,4.817257703848554e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed3__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,tuned,3,30,1.0,False,-1,0.07531823196363,0.1075974742337572,2055.5952007413107,1438.9166405189176,154.82379615275883,48.09236873695009,149.64457990122042,42.40599670698331,76.40315178017624,33.432870275019816,0.0,0.0,0.0,0.0,93.08014283451284,93.21850991458528,77.16271909134308,16.05579082324221,11.003955361577578,0.0,-0.5403862521422668,0.4020191720698366,0.125,0.2283681524982908,1283.7394762136605,0.0,33.701794650143064,11.224957139316086,4136143.830282764,0.0,1.7053025658242404e-13,4.813927034774679e-13,7.815970093361102e-14,7.149836278586008e-14,4.813927034774679e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed3__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,tuned,3,30,5.0,False,-1,0.3753849107888361,0.5362641582697658,2320.833291159544,1624.583303811681,871.2057979576864,284.3664069388885,807.3294104396482,254.90909356762748,804.6303198807517,317.4356511309511,0.0,0.0,0.0,0.0,33.506233884871904,33.29402762526821,33.29402762526821,0.0,93.12149462969543,0.0,-0.3002439609445789,0.5124502205482914,0.125,0.2283681524982908,753.0241377014964,0.0,41.2073262857723,59.20191783388915,7272415.303618468,0.0,4.547473508864641e-13,4.547473508864641e-13,7.815970093361102e-14,2.273736754432321e-13,4.547473508864641e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed4__days30__scale1__perfect0__drawnone,sweep,B,Bhopal,tuned,4,30,1.0,False,-1,0.075540871308907,0.1079155304412957,2058.004684093304,1440.603278865313,155.4634669942201,48.27543660731621,150.51400155602337,42.16185522033251,77.46957994614486,33.42397412761109,0.0,0.0,0.0,0.0,92.84534952778034,92.9944915976494,77.0517212070064,15.942770390643002,11.212188895049438,0.0,-0.5500826412446579,0.4009405713756125,0.125,0.2283681524982908,1284.7864437185945,0.0,33.48819394792635,11.434474834878609,4019538.947921543,0.0,1.7053025658242404e-13,4.827249711070182e-13,7.815970093361102e-14,8.526512829121202e-14,4.827249711070182e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__tuned__seed4__days30__scale5__perfect0__drawnone,sweep,C,Coimbatore,tuned,4,30,5.0,False,-1,0.3757478216394437,0.5367826023420625,2323.5536755892144,1626.48757291245,873.07023206497,284.9056863211391,810.7205755833152,254.54588432693407,807.0064828492953,317.463296104743,0.0,0.0,0.0,0.0,33.50613943207081,33.293886736371746,33.293886736371746,0.0,92.4972057801608,0.0,-0.3002439609445789,0.5124966566436667,0.125,0.2283681524982908,753.0639726949818,0.0,41.09576740485859,59.45945920146074,7280775.166587332,0.0,4.547473508864641e-13,4.736211423050918e-13,7.815970093361102e-14,4.547473508864641e-13,4.736211423050918e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
monte_carlo__A__tuned__seed100130__days30__scale1__perfect0__draw13,monte_carlo,A,Nagpur,tuned,100130,30,1.0,False,13,0.1087464843717012,0.1376400752941735,2488.298144287064,1965.9512295493548,270.59367525984624,103.44212550539602,108.32146399973917,53.904130238669325,72.9891026997478,47.29689331483888,198.75841763731728,136.17689766818873,0.0,0.0,54.99138711333838,54.98617668967196,38.23340257385685,16.752774115815097,13.046578465850146,7.873200801425066,-0.5500897997735933,0.5553002234400188,0.125,0.2283681524982908,1695.0041861370105,0.0,9.674855639677745,14.070802635829924,7175489.067773463,0.0,3.410605131648481e-13,4.82058837292243e-13,7.815970093361102e-14,5.684341886080803e-14,4.82058837292243e-13,0,0,"{""absorption_nominal_cop"": 0.7737455195323305, ""capture_fraction"": 0.7900786463483179, ""hp_eta2"": 0.4518852644892595, ""mechanical_chiller_nominal_cop"": 4.716709472338327, ""orc_eta2"": 0.5753678214218053, ""store_loss_per_day"": 0.016288882519739135}"
monte_carlo__B__tuned__seed100261__days30__scale1__perfect0__draw26,monte_carlo,B,Bhopal,tuned,100261,30,1.0,False,26,0.1025102834481932,0.1586836064888368,2055.8110402133984,1328.0626594721734,210.74177244820052,72.49555417369079,151.34254453667742,42.8722627631496,79.38634439488277,34.36418219520862,77.90549137887271,59.50050854261385,0.0,0.0,91.58130865292728,91.67628539796392,75.81414451226445,15.86214088569945,11.212004688228244,2.700559960258035,-0.5500945067339081,0.4551177616972719,0.125,0.2283681524982908,1116.9675188714748,0.0,12.028019684079103,17.64154052537861,4136448.464935409,0.0,2.273736754432321e-13,4.831690603168681e-13,7.815970093361102e-14,8.526512829121202e-14,4.831690603168681e-13,0,0,"{""absorption_nominal_cop"": 0.7872786031829784, ""capture_fraction"": 0.6460042452804015, ""hp_eta2"": 0.4503085652347213, ""mechanical_chiller_nominal_cop"": 4.877753490633406, ""orc_eta2"": 0.4672552872756277, ""store_loss_per_day"": 0.017135461410495524}"
monte_carlo__C__tuned__seed100392__days30__scale1__perfect0__draw39,monte_carlo,C,Coimbatore,tuned,100392,30,1.0,False,39,0.1043014448663211,0.170256025087099,2319.903758196564,1421.2085229108593,241.96931393071023,76.39287113352543,194.59866689285212,75.77660229145175,164.09118182447173,96.44159565965084,20.164143914751147,13.938367337804223,0.0,0.0,37.66526366536194,37.65077166203304,37.6072546186541,0.0435170433789424,27.808279961851724,0.7076234997957547,-0.3001346054839237,0.3146266088128226,0.125,0.2283681524982908,1178.8858408276508,0.0,21.254646973629125,16.57713416622502,2418209.175731656,0.0,2.273736754432321e-13,4.74953409934642e-13,7.815970093361102e-14,8.526512829121202e-14,4.74953409934642e-13,0,0,"{""absorption_nominal_cop"": 0.7062179376148103, ""capture_fraction"": 0.6126152940136068, ""hp_eta2"": 0.4756676351701301, ""mechanical_chiller_nominal_cop"": 5.210733853040855, ""orc_eta2"": 0.4911714829016995, ""store_loss_per_day"": 0.008303347222580443}"
monte_carlo__A__tuned__seed100000__days30__scale1__perfect0__draw0,monte_carlo,A,Nagpur,tuned,100000,30,1.0,False,0,0.107578662574504,0.1752261392641391,2488.7009663018466,1527.917710376793,267.7311215026284,102.79259459706158,107.99325149092292,54.06858751585422,72.18218073449037,47.38915772384792,195.07699345981572,108.56790457069886,0.0,0.0,55.875384181535935,55.60725500926495,38.78634152405926,16.820913485205697,13.11675446082611,5.857043321562831,-0.5282609223757619,0.7963900946467493,0.125,0.2283681524982908,1259.833220721666,0.0,17.352662282566357,18.067339634121467,5315557.861221852,0.0,3.410605131648481e-13,4.82058837292243e-13,7.815970093361102e-14,5.684341886080803e-14,4.82058837292243e-13,0,0,"{""absorption_nominal_cop"": 0.6401577481981069, ""capture_fraction"": 0.6139418640750736, ""hp_eta2"": 0.45000858738930366, ""mechanical_chiller_nominal_cop"": 5.211724280882153, ""orc_eta2"": 0.5687004055891128, ""store_loss_per_day"": 0.021963646546457976}"
monte_carlo__B__tuned__seed100131__days30__scale1__perfect0__draw13,monte_carlo,B,Bhopal,tuned,100131,30,1.0,False,13,0.1037608525983993,0.1313297772037935,2055.045887883188,1623.647873282426,213.23331345559416,73.06817873950372,152.96629192430294,42.824899669859946,80.77721206010615,34.28794762290327,79.73178365362381,59.875505524258095,0.0,0.0,91.5045488584647,91.62346799606836,75.8619389587542,15.761529037314151,10.897436084914878,3.021794584497779,-0.5500897997735933,0.4311706621699569,0.125,0.2283681524982908,1410.0611916743337,0.0,11.83127187723401,14.732034518589844,5061540.740374739,0.0,2.273736754432321e-13,4.828359934094806e-13,7.815970093361102e-14,8.526512829121202e-14,4.828359934094806e-13,0,0,"{""absorption_nominal_cop"": 0.7737455195323305, ""capture_fraction"": 0.7900786463483179, ""hp_eta2"": 0.4518852644892595, ""mechanical_chiller_nominal_cop"": 4.716709472338327, ""orc_eta2"": 0.5753678214218053, ""store_loss_per_day"": 0.016288882519739135}"
